pretty_comp,bulk_modulus_kv
Be2BiIr,125.7
NaTl2RhF6,50.433
NaLiICl,23.63300000000001
Ba2Cd,16.511
NiAsRh,162.567
Sm(MnAl2)4,128.989
SrHf2Mo,83.867
Na2Se,25.666999999999998
UO3,180.878
NaBeCr2,111.344
Pd2Cl2O,54.821999999999996
CaBe2Cr,77.4
K2PO4,39.211
AgN3,48.856
Ba2YTi,21.5
DyIn,61.1
RbYTe2,30.366999999999997
Na2TlSb,26.733
UPb,70.52199999999998
AlOs,233.7
Lu3AlN,104.06700000000001
LiMoO2,174.91099999999997
SbRh3,203.667
Be2PbCl,39.589
Li6V(OF)3,63.089
SiPdO3,238.9
PmInNi2,98.93299999999999
LiBBr2,26.533
Ca3CdO4,118.42200000000001
TbB2,161.256
Ca2Mn(PH2)2,75.956
MgTiPO5,120.5
UGaNi,128.033
Be2CrCd,99.211
Sr3GaN3,69.167
Th(Al2Cr)4,124.344
HfV2As,144.033
LaMnSbO,73.033
K2OsBr6,18.633
BaCaTe,13.4
Mo2Se3S,37.067
CaTbF6,35.510999999999996
KRb2FeF6,45.033
C3NClO4,15.378
TbAgSn,76.844
AlVFeCo,207.733
HoBi2ClO4,84.42200000000003
VGeAs,83.1
PbCO3,69.35600000000001
Na2MgAlF7,68.789
BaSe3,35.23300000000001
HfAl,116.77799999999999
SrSnP,43.633
Ba4NaSn,11.967
LiAuO2,76.667
Sc2TlAg,78.3
Rb3Y,6.067
Be2CdOs,164.767
K2Se3,19.933
Y(SiIr)2,176.68900000000005
KBeNi2,58.1
Sm(PRu)2,152.511
Ti4ZnS8,66.111
RbMnP,10.844000000000001
YCoC2,179.167
BaGaCl2,33.122
NaLi2N,59.8
BeNiCl,44.044
ZnSbF6,29.611
TaBe2,167.5
NaSbCl6,14.732999999999999
PtI3,22.94400000000001
ZnCu2SnSe4,58.056000000000004
Ba2MgZr,18.933
Ti2CoSe4,83.3
TbTlS2,49.989
BiB,72.967
MgAuO2,144.722
Na2H4Pd,23.44400000000001
Li2MgCu2(Si2O)2,96.667
Ag3Rh,124.2
MgBeSe2,63.2
H6PbCBr3N,21.389
Ba2TiBr,16.667
NaBe2Cl,28.956
MgTi2O5,171.333
BeIn4Re,69.533
YAsRu,107.76700000000001
Ba2YHf,25.166999999999998
TbCu,74.133
Na8NO3,46.0
SrBe2Zn,49.1
ZnSnO2,45.256
TeO3,51.578
Na2WO4,58.8
BaSiTe2,39.5
K2SmF5,40.933
NbCoSb,155.7
NaCSN,18.456
Li2Co(NiO3)2,122.12200000000001
GaN,214.233
Ba4YCu,10.933
Zr2BeCl,42.233000000000004
ErHg,74.933
Np(SiAu)2,116.92200000000001
SmHoRh2,114.133
LiScS2,60.244
CoTe,112.92200000000001
NaNiO2,131.122
Ti3Ge,125.76700000000001
Ba(CuSe)2,59.611000000000004
SnC,123.833
Be2SnP,75.35600000000002
Rb4In2S5,21.555999999999997
CeZn,60.766999999999996
TiF2,116.867
Li3Pt,48.989
ErSiRu,139.589
YbIn3,40.067
Li2CdPb,33.533
ZrNi2Sb,146.211
BaSrNb,8.7
Li2HfO3,138.567
Sc2MnSn,88.4
BaCd2Te,30.611
HAuO2,66.64399999999999
ZrB2,237.31099999999998
BaH5ClO3,29.756
ScBe2Cu,103.133
NaMgAs,35.8
TiCrO4,200.667
BeFe4Si,146.967
Ba3Nb2CoO9,142.9
CaTlF3,50.266999999999996
Rb2TeCl6,17.5
KHS,17.644000000000005
BeNi2Mo,203.18900000000002
MnPd3,150.52200000000005
Be2GePb,61.644
TaO,243.167
LuCo2,152.7
U(SiRh)2,171.611
SrGaSnH,43.744
BeTlIn,40.867
Be2TlFe,108.12200000000001
YI3,12.578
SrS,53.0
Nb2Al,160.54399999999995
HfSiMo,187.467
CoPt3,235.13299999999998
BaHgSb,22.866999999999997
InPF3,33.5
BeCrIr2,241.18900000000002
Sc2CdAg,78.167
NiMoP2,182.18900000000002
NaZrBe,42.8
Ni3Sb,163.233
Li2MnF6,48.122
PrErMg2,40.8
HfVGe,156.678
Ca(MnGe)2,83.87799999999999
Ba(PRh)2,88.956
P3Ru,154.622
RbLiS,28.767
CIN,17.1
BaHgO2,56.178000000000004
Ta2Ni,218.15599999999998
HoAs,83.633
ScMnBe,68.344
SrSiO3,80.622
ScAs,87.96700000000001
ZnAsAu,88.8
CaTiBe,56.422
CeSiRu,99.48899999999999
ZnSnF6,37.844
In2HgSe4,30.555999999999997
Ti2MnIn,135.233
BaSc2Be,36.644
Pr3Tl,45.367
LiSm2Ru,72.167
BHC4NClF4,16.5
Ca(AsO3)2,134.533
MgPd5,147.989
BaCaCl,10.5
FeI2,21.767
KBaCl,6.0329999999999995
Ca3(FeN2)2,84.189
Ca(GaO2)2,175.36700000000005
LuNi2Sn,121.7
BeP2Ir,158.467
K2BaTi,6.856
YBe2Ir,114.51100000000001
Np(SiRh)2,147.278
Ga2TeS2,30.178
Yb(ZnP)2,73.544
TiBeV,135.467
Na2P2PbO7,45.388999999999996
Y2NCl3,40.778
DyPt3,180.36700000000002
HoP5,71.64399999999998
MnBeNi,189.3
CaP,55.821999999999996
NaBeSn2,41.0
BeVSb,80.5
CeMg2Ag,50.633
ZnSnF4,52.7
RuF3,61.433
Pd(SeBr3)2,14.655999999999999
UV2O6,199.91099999999997
LiYGe,62.367
Rb2O,28.0
SmS,59.888999999999996
NdSBr,45.4
Pm2InAg,60.033
FeSb,122.867
YNi,83.76700000000002
BaScIr,50.067
BeInCl,30.878
ZnCu3H6(ClO3)2,51.611000000000004
TcAgO4,50.078
SmZnAu2,89.8
LiGaSi,57.467
BaPd2,79.267
Li4V2SiGe,109.456
YbPrCd2,45.967
NdB2Rh3,205.544
YLuZn2,67.0
TbGa2,81.189
CaPd3O4,173.067
ScInNi2,123.133
ZnPdF6,51.15600000000001
Be2CdIr,158.333
KSc(MoO4)2,43.522
AlGa3N4,184.0
Mo2AsPd,184.3
DyBi2BrO4,81.47800000000002
YBiPd2,99.8
Sr4TiBe,12.267000000000001
Na2Ti2O5,79.98899999999998
Al2Cu,85.26700000000002
LiPaRu2,151.1
HoAgTe2,45.633
Sb7Mo3,106.43299999999999
Be2OsCl,109.57799999999999
Y2BeGa,57.022
NaPrHg2,47.133
MgSbPd2,107.2
BaSi2Br,37.856
XeIF7,17.233
Sm2MgGe2,71.933
TaBeTe,42.378
ScTlO2,107.411
VSnPt,140.233
AgC,137.86700000000002
Ba4PbCl,13.6
Ba(AsPd)2,70.14399999999999
TiBeCl2,62.022
NdH2ClO2,63.233000000000004
Li2FeS2,61.978
Cd(AsO3)2,149.578
CaSc2Be,44.333
TaTl3Se4,23.733
HfMnBe,146.033
BeCuBr4,21.733
CrAs2,123.389
V2AsSe,124.23299999999999
Ba2Ti3Tl2,61.978
TiGaRh2,199.13299999999998
AlO,132.2
MgBeNi2,106.3
ScZn2Ag,87.4
Sr3(AlSi)2,45.489
ThNi5,161.311
NaC,32.489000000000004
H6CIN,11.222000000000001
Ga(IO3)3,43.2
SnHgF6,29.822
Li6UO6,81.844
HoTaO4,193.63299999999998
MgH2SeO5,55.722
Mg2CrN2,122.1
HfNiGe,101.9
NaAuC2,74.8
SnRh,137.533
ZnWO4,81.789
CdGeP2,65.367
Ba2YNb,20.267
BeGaO3,172.36700000000005
Be2RhBr,86.322
Y(CuO2)2,165.611
BaInMo,21.2
Cr3Se,199.044
PrCo2,118.167
KRb2NiF6,44.133
HfZn,119.53299999999999
BeCu2P,128.02200000000002
Ag2Se,68.089
MoH2Cl2O3,26.311
Ce2O3,103.556
Cu(HO)2,54.956
InP,59.478
LiCaCoF6,72.722
PrBS3,60.456
NaAgO,66.267
KAgSe,31.933000000000003
Ti2Ge,77.767
BaVTe2,25.878
ErBRh3,190.967
TlPd3O4,149.033
Tl(NiSe)2,47.133
YAgSn,76.467
V4GaS8,82.867
YBe2V,93.0
Li6WN4,89.044
NaCaAs,35.533
Dy5AgS8,78.278
Li4Mn3,66.789
UAl3Pd2,124.3
SrCaO2,101.93299999999999
SmOF,145.233
H2C,44.133
Rb3Mo,5.0
LiNd2Ga,45.933
Ba2TbNbO6,140.322
Na2MgSiO4,78.544
Na3LiP2O7,53.622
NaSi,23.421999999999997
BaSrSb,17.9
LiH,36.033
TiPN3,188.878
Ba4MgSc,12.0
BaNaCl,12.2
K2PtBr6,19.5
Sc2GaIr,123.4
KAgO,49.133
CaCuAs,70.167
Ba2PrSbO6,128.86700000000002
TmAl2Ni,98.333
Rb2NaFeF6,50.467
Be2MoPb2,57.533
DyAs,81.6
Ca4BeIr,29.566999999999997
PrOF,132.433
Dy(SiIr)2,179.489
NiSb2,86.133
AlWF5,85.689
Ba2TiBi,25.733
Tm2MgTc,82.4
Rb2As2Pt,22.189
ErSe,87.9
Ba2Ti2TlO7,63.878
Te2Mo3W(Se2S)2,36.211
Hf2Cu,124.07799999999999
Li8NbO6,102.96700000000001
PmSnRh2,130.033
Lu6FeSb2,70.956
ScBe2Br,59.5
ScAl3,79.544
LiLu2Ga,59.567
TmSnPd2,117.0
K2Cd2O3,52.378
RbClO4,18.333
Sc3GaC,103.9
KSrBe2,26.522
Be2FeNi,157.567
Fe2Si,228.533
TiFeCoGe,199.63299999999998
Na2NiO2,80.089
BaHfSe4,49.9
Ca3MnN3,94.789
PuPt2,194.6
BaAl2O4,92.12200000000001
Ba2ScCd,20.8
BaCeO3,119.53299999999999
PtO,199.78900000000002
Ti3AlN,162.667
Al3GaN4,193.467
Rb2NiF6,24.033
TiSb,84.711
SnBO3,230.8
Ho2InAg,69.833
BaSc2Nb,35.411
TaBe2Cd,121.478
Sb2Se3,28.910999999999998
YbSiAu,86.844
Hg2P2S7,28.767
NaCaBe2B2O6F,80.2
CdBiClO2,54.544
U(OF)2,69.02199999999999
Mn2OF3,43.589
MnAu,107.77799999999999
CaCoF6,32.133
GeSe2,24.022
Sm3AuO6,143.156
Ti3PO7,155.789
TiBeCo2,185.889
Hg2GeSe4,35.056
Li2InPd,62.333
Pr3Sn,49.567
ErP,92.167
BaSrTi,9.533
Be2FeIr,189.956
BiCl3,20.678
YbAgSb,59.067
Ba4InTc,20.5
Ba2CaPd,17.867
TiB,207.644
CuBiSeO,82.289
TlHgF3,37.8
Mn2NiO6,85.044
Rb2AuI,1.544
Sc2ZnPt,110.93299999999999
ZrCuSi2,127.14399999999999
SbClF8,17.5
BaLiIn,13.232999999999999
Ba4BeMo,18.8
LiTaBe,81.93299999999998
HoTlTe2,34.811
ThSb2,75.633
SrBrF,48.0
KAgO,33.756
Ba(GaTe2)2,25.533
Yb3U,19.933
BeCr2Hg,172.011
LiAsPd2,110.93299999999999
Mn2Co2C,216.489
Ba2MgSb,25.2
Ca2BeMo,44.111000000000004
CaBe2Ru,89.42200000000004
LiHoO2,119.744
NaHoF4,77.556
NpAsSe,77.656
PCl2OF,11.133
ErNi5,157.711
U2TeO2,91.589
GaAg,65.1
ScF3,105.51100000000001
CeSiOs,105.48899999999999
MgBePb,44.833
K2P3,20.622
MnGePd,128.089
MnBeFe2,193.18900000000002
SmTa3,134.267
SrP3,52.111000000000004
TiBeGe,98.456
Tb2Tl,57.288999999999994
NaBeRu2,148.467
Sc2BeIr,97.35600000000001
PrTlTe2,32.167
MnCo2Si,210.833
YErTl2,60.9
Ca2CuSbO6,123.656
DyCuSn,82.35600000000002
BeCr4In,168.967
CaPdF4,83.133
Ho(MnGe)2,121.289
Ca3(SiIr)4,133.067
TlAgI2,22.389
Zr6Al2Fe,105.589
Mn(NbS2)3,77.378
Zn(BiO2)2,42.0
LiTm2Ru,81.4
Mg2BeCo,76.589
CdInS2,63.856
Li2RhO3,105.14399999999999
ZrSnPd,121.46700000000001
LiY2Al,50.766999999999996
Ho2In,59.122
HfGaIr2,215.533
K2NaScF6,46.667
USbTe,64.967
ThC,143.8
Ho2AlOs,104.26700000000001
Cr2O5,70.322
BaSO3,57.878
RbTbSe2,39.967
U3Sb4,77.567
Y3SnC,85.2
BiSCl,27.267
BaMgBr,13.533
Al2Mo,84.167
NaBeBr,23.221999999999998
BeSbBr2,39.321999999999996
MoSe2,27.967
Ce(CuGe)2,98.189
Pu2W2C3,147.256
MnBe2Cd,101.478
ScGaCu2,106.8
CoSbS,113.211
Be2ZnW,160.578
Sc2ZnGa,79.933
KBeBr2,25.066999999999997
Na3BO3,55.888999999999996
TaBeGa,123.43299999999999
Nd3PbC,36.533
Ba(AgSn)2,51.343999999999994
BaNaTa,4.867
ScBeIn,72.467
BePSe,65.533
Li2CuO2,98.956
Mn2BePd,213.044
Ba(ZnAs)2,52.178000000000004
CaBeFe2,75.2
CeGaGe,73.333
Tb3(CoGe2)2,100.211
SrThBr6,30.855999999999998
Rb3Sb2Br9,16.444000000000006
HfBePb2,74.544
Na2HF4,36.678000000000004
Y2Fe2Si2C,127.256
LiBe2Sb,58.578
PuB,81.667
Ti5Si3,138.144
HgTe,37.033
TiSnO3,182.5
Zn(CuN)2,120.53299999999999
TiBeCo2,195.1
Mn3As,216.267
IF7,13.267000000000001
Ba2SbBr,33.067
Li2H2Pd,47.722
PmH,56.056000000000004
BeGaSi,58.578
UCo2,204.1
Ba2YNbO6,141.833
FeCo2Ge,183.86700000000002
SrGa2,45.078
LiSiNi2,145.933
AlAu,107.46700000000001
Pr(SiNi)2,123.92200000000001
PrBi2BrO4,74.47800000000002
Cd(InTe2)2,26.166999999999998
IrCl3,27.033
Rh3(PbS)2,89.51100000000002
ScP,99.3
TiBr3,21.221999999999998
Li2UO4,87.633
Dy3PbC,82.96700000000001
IBr,12.922
PrPPd,111.76700000000001
CdSiO3,238.433
MgPdF6,46.111000000000004
Na3N,22.5
LiNbO3,115.167
BaNi2Br,24.089000000000002
LiYBe,43.489
LuScRu2,140.567
CaPmPd2,75.333
RbAsF6,21.711
Mn2AlB2,231.044
Y2FeB,94.9
Ba2ScBi,23.267
Ta2MnAs,168.267
RbUO3,138.333
BiTeBr,23.256
TiAlRh2,196.933
TbNiC2,167.622
TaTl3S4,25.467
SmDyRu2,117.667
BaSi2Pd,55.978
PrAgPb,64.567
NiAuO2,186.333
MgH2,62.0
DyAg,74.367
Ba4ScW,21.8
Ba4ZrCd,13.9
SbOF,123.256
BaHfW2,112.711
VCuO3,30.721999999999998
TiMn2V,213.433
TbSnPd2,112.06700000000001
ErTlTe2,35.144
SeBr,13.089
Ti3AlC,152.6
LiYMo3O8,179.41099999999997
ErCuS2,77.367
KO3,21.744
KRb2ScF6,41.167
NaGe2N3,137.9
BaS,45.4
YOF,151.033
KYbSe2,31.244
Nb3Sb,173.267
Mg3Cr,41.433
BeCrNi,191.067
SrBeCu,49.422
MgCO3,118.07799999999999
ZnPt3,214.6
KNdO2,77.378
BaTaS3,56.81100000000001
ZrC,148.3
TaF5,96.756
AlBi,39.4
IF3,26.989
Fe4P,114.53299999999999
Zn(SbO2)2,38.010999999999996
LiMgBe2,60.833
GaBr3,10.111
BaN3Cl,41.321999999999996
HoIn5Co,68.5
Ba4ZrZn,12.4
Ti3TlN,157.233
LiMnPH2O5,35.667
KNa2BO3,53.744
MnNi2Sb,138.033
BeGaRu,149.711
ErHO2,122.46700000000001
AlTeI7,9.522
GeSb4Te7,34.656
CaBe2Tc,94.87799999999999
HoC2,130.04399999999998
HoBrO,40.378
Dy2CoSi2,102.22200000000001
BeGa2Co,122.85600000000001
Ho6CoBi2,61.678000000000004
Na4CdP2,24.978
H4BrN,23.666999999999998
Li3LaP2,58.833
HIO3,27.767
BaYSc2,32.033
BeCr2Cu,196.167
TbAgSe2,63.288999999999994
CaP3,56.011
PmBr3,14.556
Th2Fe2Si2C,137.189
NaVO2,120.51100000000001
Sr2Cu(PO4)2,73.033
Li2PmAl,44.5
RbAuS,19.910999999999998
CuAgS,53.31100000000001
HoPaOs2,165.6
DyCuSeO,92.72200000000001
BeCdRu2,157.567
BaNaHg,12.0
BaSrNi2,29.522
HoInPt,109.189
Ti3Si,132.5
Rb2H4Pt,16.889
ScTl2W,104.333
Cd4SF6,95.333
CaBiF6,21.9
ZrCoSb,103.73299999999999
Ca(SbO2)2,116.14399999999999
Li2PbO3,91.57799999999999
Lu2Si2O7,159.04399999999995
TiGaIr2,226.267
TeAsRh,111.4
Mg2SiO4,92.678
BeFeHg2,71.289
Li2MnSi3O8,51.167
Yb4Sb2O,58.922
Sr3AlO4F,98.444
NbSiPt,211.111
HfAlNi2,161.067
Sc2BeGa,70.35600000000001
LiBeW2,118.8
USb,72.033
LiUAsO6,56.9
PbClF,27.366999999999997
YPPt,136.1
RhBr3,27.211
HoIn,61.8
TlSbS2,24.4
BaMo2Br,34.766999999999996
K3NaP2(O3F)2,38.510999999999996
BeS,95.56700000000001
AsS2NF6,20.477999999999998
Tb(FeGe)2,129.311
LiBi(PdO2)2,90.23299999999999
Th2HN3,140.02200000000002
Dy(SiNi)2,137.86700000000002
Cd2SiO4,163.067
Be2CoSi,158.856
ZnBi2O5,56.411
LiZrSe2,56.111000000000004
Na2BH4ClO4,37.9
LuSbPt,107.53299999999999
YHSe,86.01100000000002
BeC2,124.14399999999999
LuGeAu,99.889
Ti2MnAl,144.033
MnInCu2,105.26700000000001
PuC,131.433
HoPd3,138.233
Mg3Nb,60.722
K2Ge2Pb2O7,45.31100000000001
K3Zn2F7,60.843999999999994
CaSi2,53.433
Ca(CoGe)2,97.744
CuBiO2,76.7
ZrGa3,97.367
Al2CoIr,202.4
Na2BeIn,30.267
USb2,76.467
Er(CuSi)2,116.96700000000001
Tl2Te3,24.489
Li2AgAs,42.788999999999994
Nb3Pt,210.5
Tm(NiGe)2,123.46700000000001
KYbS2,36.844
NaN3,34.256
Ni2Mo,233.544
BeV2Tc,198.91099999999997
Na2LiBe2F7,41.411
CrHgAs,71.4
HoCoC,153.63299999999995
YBe2Co,94.756
AgRhO2,156.9
AlCrNi2,169.36700000000005
Pr3Ag,42.578
W3O,245.3
NbBi3O7,119.9
NdMnGe,80.98899999999998
LiFeRh2,154.1
Li3YBi2,40.411
NbInSe2,46.978
Be2RuPb,135.089
BiI3,12.232999999999999
ZrBeZn,101.189
LaPO4,129.278
TiInFe2,170.63299999999995
PaTe2Au,84.56700000000002
Li2BeNb,62.144
Ca(MnP)2,98.98899999999999
BaNa2P,21.7
ICl3,13.232999999999999
BaTbO3,96.444
Th(SiPt)2,161.52200000000005
TiAlAu,135.589
Pr2Tl,48.133
CrH,242.167
Be2NiMo,186.13299999999998
BaAlSi,51.033
Na2TlBi,24.7
KCrP2S7,25.978
AgCl,50.0
LiTiBe2,91.0
SmB6,177.167
Mn3InC,32.6
MnBe2Nb,149.844
HfZrZn2,114.3
CaBeCd2,50.133
CoAs,159.511
BaSiN2,105.98899999999999
Ba4YTi,14.5
DySb,67.1
Li2AlNiO4,97.85600000000001
RbNdSe2,37.278
AlBr3,9.311
KBe2BO3F2,79.222
CaPb,38.489000000000004
ErSbPd,94.76700000000001
MnSnRh2,169.6
Mn2ZnN2,133.111
ZrMoP,195.47799999999998
SmNiAs,110.9
K2CoS2,31.656
Ce(CoP)2,133.667
PrCd,51.433
TiNiSn,126.6
Lu2SO2,137.589
MnNi3O4,173.356
CrCdO4,61.367
BeCd2Fe,91.7
LiNd2HO3,142.333
AsI3,13.933
Li8NO3,77.7
NbCl4,21.421999999999997
SmH3,93.3
NaMnBi,25.4
Sc2SO2,145.944
CdBiSe2I,34.3
HgC2(SeN)2,16.878
LaUO4,187.989
KErO3,74.4
Ag2HgS2,62.544
CaAl4O7,119.744
P2Pt,172.433
SrAlSiH,57.544
Ba(CoAs)2,74.711
LiTiPt2,157.36700000000005
HgSe,22.044
HgCS(OF)3,17.322
Ho2CdS4,71.211
Tm2CuOs,114.6
SiNi3,207.13299999999998
SrCuSF,72.689
SmCuO2,119.089
TePb2O5,81.878
AlI3,9.1
BaGaBr,17.833
TiAsPd2,149.033
Ba4ScCd,11.867
CsK2Sb,15.267000000000001
HgI,23.63300000000001
ZrTiBe2,102.27799999999999
BeCdFe2,145.567
AgAuF4,51.744
ZrBRh3,220.9
InAgTe2,39.678000000000004
KMn2Be,53.511
HfBeFe4,177.333
BeF2,54.678000000000004
BeGa2Fe,119.256
Li2Te,27.066999999999997
Mg(VN)2,133.644
SmAs,76.8
K3Nb3(BO)2,146.067
Sm(CuSi)2,112.289
LiAuF6,30.156
CoBiO3,143.122
UNiSn,76.133
SbCl4F,11.544
Mn2GeO4,133.333
Sc2BeV,77.533
FeSi2,175.144
TcNiW,200.2
Ti4ZnO9,13.822000000000001
BaFePd2,67.656
TeRhCl,42.443999999999996
KZnF3,78.367
TiSnPt,139.233
CdO,136.667
Mn2BeOs,215.122
NdCd,53.067
ScRu3,208.8
K2BeCo,19.656
BeMoP2,69.333
CeAl3Ni2,112.57799999999999
InSb2S4Cl,36.789
Na4BePd,20.1
Li(CN)2,44.578
PH4I,17.044
NbSb2,96.5
CaBO3,206.4
CrCuO2,199.767
TiSe2,41.4
KInP2S7,24.378
DyGa,71.033
K4CO4,37.711
TmBPd3,152.6
Nd5AgS8,76.878
NaV(OF)2,51.3
Ca4BeP,16.7
BaC,32.533
CuSe,36.1
K2LiAlP2,32.578
CaB2,124.956
Dy2ZnOs,103.867
SmNbO4,142.378
BaNaBO3,73.656
AlCo3C,232.233
PaBr4,36.5
HfCo2Sn,166.13299999999995
Lu2RuAu,120.96700000000001
BaTa2Be,76.122
Li4Co(OF)2,62.467
NdAgSn,72.3
SnP,70.6
H4NF,30.433000000000003
Ga2S3,39.567
Sr(CoP)2,90.344
Cd2B2O5,112.367
CuBi(PSe3)2,32.356
Mg2H6Os,80.7
NaTmS2,53.011
PrIn3,53.133
Sc2Co,89.389
VPt3,244.667
ErSbPt,104.833
Li2Se,35.333
Ta4O,223.78900000000002
KAg2AsO4,66.567
K3N,4.311
Rb2Yb2O5,43.978
CrAsRh,151.8
Na2ThF6,58.078
SrSiO3,213.63299999999998
PbO,30.355999999999998
Pm2MgAl,49.633
Be2InSb,58.556000000000004
NdN,144.467
Ti3Hg,124.23299999999999
Sr4RhO6,104.4
InP,71.433
Sr3UO6,100.53299999999999
ScMnRh2,154.4
Mg4Ta2O9,156.067
BaSO2,56.544
Ti2BeCo,144.9
AgBiO2,99.42200000000001
NaNdTiO4,121.26700000000001
YbBiPt,73.167
DyAl3,74.633
GaNi,150.333
Rb2NaErF6,40.766999999999996
La(HO)3,65.344
FeSe2,118.73299999999999
MgMnF4,77.622
RbNaO3,30.3
Ge2N2O,76.678
ZnFePb,50.266999999999996
Mg2C3,94.867
KHoS2,49.256
ZrBiRh,93.4
Ba4MgTe,12.667
CdPS3,34.411
Li4MoO5,80.3
Ca(CoO2)4,195.644
UN,233.433
Ti2ZnO5,93.344
Al(FeB)2,208.3
Na2UO4,82.12200000000001
BeNbNi,173.8
NpP,91.3
BeInHg,33.056
TbInCo2,97.111
CrF2,95.96700000000001
DyBr3,15.210999999999999
U2Co2Sn,149.95600000000005
Sr2BeGa,27.678
BeCu2Tc,174.333
TlPF6,21.033
Sm(MnSi)2,128.067
Be2CdFe,111.42200000000001
RbTe,6.5
ScH2,96.73299999999999
Ba2MgSn,24.6
BaMgO2,84.344
BaGaBO3F2,81.978
GaPO4,28.033
MnSbRh,107.4
NpO2,185.233
KCl,24.267
K3ZnPCO7,59.256
KBeCd,24.07800000000001
KRbO,24.522
TiAlRu2,211.467
BeZnCo,129.822
Na2Cd3(PO)4,77.556
RbYbS2,35.889
NaBe2Pd,82.6
Er(NiP)2,149.0
Tl2CdTe4,24.6
U(FeSi)2,185.18900000000002
RbO2,30.44400000000001
Sm3Ir,58.778
BaInBr,14.867
Sc2CoOs,147.13299999999995
Li2FeF6,67.122
BeNb2P,169.333
NaBiSe2,43.967
AlAgSe2,57.133
KMgH3,37.9
ScBeCo2,137.678
Ca(NdTe2)2,49.044
SiCN,205.033
FePS3,39.878
Lu2CuOs,119.5
BaMgV4O8,115.87799999999999
LiHoS2,54.578
Sr4CaMn2(SO3)2,81.6
RbNO3,19.933
MgBe2Co,109.2
NpTe,60.133
TaAsRh2,200.5
LaF3,136.6
TiAsP2,96.93299999999999
Ca2As,42.644
NiSnF6,38.955999999999996
ZrGeTe,68.4
Rb2MnCl6,19.033
FeNi,188.578
Sc2AgIr,127.5
PrVO4,123.089
K3Ag3As2,27.233
NaLi2Pb,23.533
U2TeN2,88.089
Ce(SiIr)2,172.25599999999997
HfFe2,184.667
LiMn2F6,54.18899999999999
BeCrSn2,51.611000000000004
HfH3,144.967
KBaTl,10.7
BeGaRu2,203.05599999999998
Hf2S,136.6
ZrBeCr,131.144
BeOsBr2,86.96700000000001
Li2AlRh,82.53299999999999
NaBeBr,23.410999999999998
NbTe2,39.089
BaRh2Br,56.68899999999999
ThAl,73.211
Eu3As4,67.811
Sc2GaCu,88.03299999999999
Al2SiO5,153.389
Dy(CuO2)2,169.767
NaBe2Cr,68.833
Be2MoCl,55.244
CaCd,35.2
MgGeN2,150.678
Mg2Sn3O8,122.978
KAlH4,16.433
Ca2Ge,37.2
CeGa2,76.167
LiZnAs,54.5
Mn(AlTe2)2,28.511
AgAsSe2,68.767
HfNiPb,94.8
Na7NbO6,69.411
CuBr,57.233000000000004
HoPO4,158.567
Li2MgBr4,24.63300000000001
HfBeRu,170.7
DySi2,84.444
KZnP,42.644
Sm2CdS4,57.367
KTeAu,37.667
MgBi2O5,83.456
Dy(FeSi)2,144.567
BeTc2Pd,231.422
BaRhF6,59.233000000000004
NpC,160.36700000000005
Ba2HfO4,118.744
IrF3,72.789
IrI3,25.07800000000001
Hf3Te2,60.21100000000001
Sr(FeP)2,101.956
Nb2Bi2PbO9,138.322
BaCr2Cd,23.111
TbRh3C,204.3
SrHClO,40.589
Mn2BePt,223.667
Cd(GaTe2)2,29.844
BaLiCl,13.2
BaClF,48.044
NaBeTc2,85.311
TlAsF6,22.678
Rb2NbF6,31.211
Ca(PPd)2,113.57799999999999
Ba4NaCuC2,75.322
BaTlIn,20.033
Zn3CdS4,67.9
ErPb3,53.1
DyI3,12.3
Ba2MgTe,22.0
AuClO2,20.666999999999998
RbCaBr3,23.5
Li2RhF6,55.8
Ba4MgBe,10.7
V3Sb,172.267
LiMn2(BO3)2,70.056
DySi2,86.6
Mn2BeGa,131.933
GeAs,63.7
ScCd,71.567
MgPd,98.6
TiPd3,184.333
KO3,23.44400000000001
KI,16.267
KSn2Br5,17.889
ErFe4B,166.422
ScRu,148.6
BaCaTl,14.267000000000001
ScIO,43.256
Li3(CuO2)2,85.633
AlSb,45.533
BeV2Cu,155.567
PuCoC2,169.567
MnV,244.4
Sr3GaO4F,94.12200000000001
Yb(SiAg)2,83.522
Mg2Cr3O8,139.689
La2CuO4,154.04399999999995
TbTe,66.633
PrSi,76.9
Zr2SbP,114.867
NiAsS,109.133
BaN6,40.611
Mg2CuN2,106.367
Tm(FeB)2,120.844
NdAl2,72.233
As4S5,15.2
YBe2Mo,108.76700000000001
Ba4RhPb,21.2
Sr2ZrO4,125.1
YP,89.367
SmSiAg,87.2
ZnO,168.067
ScBe2Te,76.47800000000002
P2Pd3S8,17.8
ScGa2Ni,110.6
KAuBr4,15.644
UAl3,89.46700000000001
Ti2Cu,126.089
Na2BePt,62.511
HoErZn2,65.9
Hf2Ag3F4,67.389
FeCu2SnSe4,56.144
Hf6NiSb2,127.711
RbCuCl3,23.63300000000001
TmB2,177.922
NaSmO2,86.9
VSb2,97.92200000000001
RbCaCl3,28.366999999999997
MgNbAs,60.367
BaNaLi,6.132999999999999
Sc2Be2Pd,80.722
ZrH3,129.6
BaAg,26.378
Mg(SbO3)2,132.233
NaBe2Pd,56.956
ErTaO4,161.54399999999995
K2BeTe,16.344
LiBePb2,41.788999999999994
UBrO2,70.178
MnAs,106.333
NaBe2Fe,63.766999999999996
BaWCl,20.233
