pretty_comp,et_c55
Nd(SiPd)2,68.0
BaH5ClO3,9.4
Rb2MgCl4,5.7
Pb2O3,26.8
Rb2TeO3,4.9
TaCl4,5.1
CaGa2,29.8
MnCoSi,67.0
Tl2GeS3,12.3
TmS,21.6
Sr2LiCoN2,29.1
TmSbPt,51.4
SbTe2F6,13.0
AsRhBr,26.7
TiZnPO5,65.5
LiNd2Os,21.6
Ti3AlN,41.9
Au7I,17.5
RbCaAs,7.0
AgCl,5.0
RbLuSe2,28.1
Mn3NiN,84.7
ZrNi4Sn,67.8
Te2Rh3,58.8
Cr2FeTe4,25.4
DySnPd2,15.4
U3Te4,20.7
HfVSi,103.6
FeTe2,92.1
BeGeOs2,167.1
Sr2ZnCu2(SO)2,41.3
LiSc2Be,27.4
Ta2O5,54.1
UGa3Ni,52.8
CrAuS2,25.3
ScInPd2,60.1
Sm(SiRu)2,74.4
K4ZnP2,5.1
P2Pt,94.2
CeS,27.5
Ti2MnBe,50.9
Tm2AgRu,41.9
CrGaP2,25.2
Sr2H5Rh,26.0
Na3Mg,9.7
Sc2BeBr,26.2
Zn(InSe2)2,25.9
NaCrS2,35.5
Ti2GaCo,37.7
Li2MgCu2(Si2O)2,49.8
Rb(FeAs)2,31.1
Rb2ThF6,18.3
RbFeO2,27.8
SrAgSb,3.7
La(CoB)2,67.6
NaBe2Pd,29.9
Ru3Cl,54.4
CaTl3,17.5
YHfBe2,63.2
NbPO5,40.7
Ba2SmSbO6,62.4
Na2CoS2,11.1
ScVO4,20.3
CePt3,67.0
NdHf,24.7
CrSe2,12.4
RbErO2,36.2
K3Nb3(BO)2,16.8
Hf3Bi,51.0
TiMnBe2,34.4
BeHgSe,2.6
YbSb2,33.1
Ba4ZrZn,3.6
TiGeRu2,103.6
Ba2MgV,19.1
Li2RuF6,31.5
Pr3CuSiS7,36.6
SrCa(CO3)2,28.2
KCaF3,17.3
SrZrBe,17.6
Nb2SiTe4,29.8
YTiO3,39.2
GaBN2,206.7
AlGaN2,162.6
Pm2AgGe,27.9
NaAg2,26.4
BaMnGe,9.4
DyAlNi,57.7
BaHBr,18.5
CoReGe2,46.0
DyTlTe2,28.2
Mg(SbO3)2,59.9
Li(FeP)2,37.2
KTiPS5,5.2
YCoF5,5.7
MgTiSiO5,86.9
ZnGeN2,98.0
NaBe2Tc,16.7
PaZnRu2,48.3
KSmTe2,21.7
RbInO3,20.1
SbSI,2.7
Nb3SBr7,8.4
BeCr2P,49.0
ThTeAs,42.5
LiCa2Ga,30.1
K2BaMn,4.1
SrPb,15.1
RbGeCl3,4.8
ThRu3C,97.6
Sr2BeNi,2.9
NaTm3,34.3
K3N,0.5
PrPIr,45.1
ErBi2IO4,29.1
Ca2BeFe,30.7
HoTmCu2,40.1
Ca2MgIn,36.0
Na2CN2,22.3
Ba(PrS2)2,31.3
RbPbCl3,1.5
Ba2MnIn,20.9
SmMgPt,36.1
Sr2TiBe,27.3
MgBeZn,18.5
AlFe,136.4
Er2Si2O7,87.6
Sb(IF3)2,8.3
ErHO2,62.3
Na2Se,15.9
KRb2FeF6,12.9
CuCl,10.8
RbLiS,12.8
SmErRh2,32.8
Np(CrSi)2,97.7
Ni(AsO3)2,66.9
YbSbPd2,32.0
SrMnGe,23.4
K4SnSb2F4,15.8
Sr2PrO4,37.5
KAlF4,2.6
UCl4,16.7
Na4SnO3,24.0
NaHS,15.7
In2Ge2O7,52.4
PmBr3,7.0
Tl3AsS3,7.3
Na2ZnGeO4,38.3
Ba(AsRu)2,31.0
Nd(CoB)2,80.9
W(OF)2,29.4
TbPS4,26.5
Ho3AlN,62.9
PbC2(SN)2,12.3
Ca(AgGe)2,27.5
UTe2,25.6
MnGa,75.5
PrAlGe,55.4
InI,6.3
Mn(Sb2O)2,48.1
CeBrO,33.4
HfAlNi2,26.6
Ba4TcTe,8.8
NdTlAg2,31.6
YBi2ClO4,22.0
BeGaTc2,74.7
CaCdO2,61.7
Nd2Sb,29.5
Ti2NiIr,71.0
HfZr,34.1
FeAg2SnS4,12.5
HfCo2Sn,74.9
SrH2O3,17.7
Tl2Te3,11.6
Ti(VTe2)2,28.3
Rb2ZrCl6,11.6
MnSnO3,18.2
BeCdCo2,65.8
Mg(HO)2,0.2
Li4Ca3(SiN3)2,86.3
Rb2PtS2,15.6
SrMgGe,30.4
RbVP2S7,8.0
Ca6Ge2O,42.1
UB4,187.1
Ba2HfTe,18.9
HoInAg2,43.4
Li2US3,23.6
ZnNi,98.5
Hf2Si,115.1
Cd2Os(CN)6,32.5
Al2CO,73.6
K3ScSi2O7,43.0
ZrVSi,97.6
Tm6CoBi2,43.0
MgNiF6,57.8
K2BaV,3.7
Eu(HO)3,33.3
LiBF4,8.1
ErBi2ClO4,23.5
Tm3GaC,6.9
AlGa3N4,155.5
BeNb2Fe,38.1
BeCdFe2,85.0
Rb3MgH5,13.2
NaPrO2,44.8
Li2MnSi3O8,45.0
YbH2,30.1
KAs4IO6,4.4
K2BeSe,17.5
NaCuO2,24.9
SeCl,6.8
Nd3Sm,25.3
Tb(MnGe)2,75.7
CaCoO2,22.8
HfBeCd2,16.0
VSe2,13.7
Ca3N2,37.1
Na2MgAlF7,49.9
TaBe2Hg,0.7
RbYTe2,20.0
BaTaMn2,7.7
MgSiN2,164.2
VGaCo2,88.1
ErAs,43.0
HoTlTe2,28.3
ScSnRu2,86.5
TmScRu2,42.7
RbAuSe,11.8
AlCr(WO4)2,27.3
RbHgF3,9.2
NaBe2Os,25.3
TiPt,44.3
SrBePd,15.9
NiAuO2,32.0
ErSnPt2,46.9
Nd(CuSi)2,84.8
ZnGeO3,92.4
Tm(FeSi)2,83.7
Co2B,96.4
Be2BO3F,18.6
TaAgO3,81.6
CdAs2,29.8
Ni3Se4,32.9
BaTiPd2,11.2
KZrS2,42.4
Al2CoO4,55.8
HoNi,30.3
BaSc2Ni,17.1
CuI,22.8
CaBe2Ru,42.1
PrS,17.8
SmYAg2,33.3
BaGeBi2,2.3
TlN3,8.5
RbPdF3,19.0
HfSi2,96.2
BaGaCl2,15.2
H6PbCNCl3,4.7
Be2FeSi,146.8
CaNiO2,21.6
FeCo,126.7
Te3As2,24.3
Zn3CdS4,37.4
Mg3BN3,28.3
CrBrO,3.0
V5Sb4,67.7
AlH3,36.5
NpN2,68.4
Tm2Fe2Si2C,67.2
K2MgCl4,7.5
BaSe,11.5
ErNbO4,90.4
Dy3AlC,56.2
TbAs,39.8
AlVO3,54.9
TiOF,16.0
Ce2AlNO3,109.0
ScN,166.0
TaGeAs,32.2
Mn2SiNi,52.9
Ba(CuO)2,19.0
TaBeCl,1.1
TiReTc2,109.9
CaBe2Tc,27.6
KSrCO3F,15.6
TiB,171.0
OsCl4,11.9
P2Ir,108.1
TaAlRu2,121.7
KPF6,7.0
CdGeP2,46.1
Ba2NCl,25.6
TaMoN,135.8
BaDyFe2O5,63.9
Ba4NbSe,3.1
Er2SeO2,80.8
CaBHO3,38.5
ScAlIr2,106.4
DyTiClO3,43.8
Dy(CuO2)2,58.2
Ti3TlN,47.2
Er2CdS4,30.1
NaRuO2,66.0
Rb2TiCl6,12.6
VAs,112.2
Cd(CN)2,2.7
TbVO4,45.3
LiBeSb,42.9
Mn3ZnN,82.8
GaAs,32.7
TbSbPt,45.9
PmBiAu2,33.5
CaV2O5,42.0
TlAsS2,8.4
NbVO4,24.4
ZrP,50.2
DyAgGe,32.7
CdPd(CN)6,3.5
K2P3,9.8
HfGeSe,76.2
KRb2NiF6,12.8
TaTiBe,56.7
ZrBeCr2,45.2
Yb(MnSb)2,13.1
Li3Bi,41.1
Ga2TeS2,22.3
ScTlTe2,28.9
CaAlH5,29.4
SiC,161.5
CeCuSO,30.7
ThCoC2,124.6
Na4S2O5,18.1
AsRh,72.0
ScAlCu2,62.5
Tl3SbS4,7.4
MgZnRh2,86.2
ScAu2,52.6
Dy2SeO2,9.6
KCuF3,33.8
BeAlB,107.1
BePbCl2,4.6
P3Ir,112.0
YHSe,65.3
Ca2HN,48.6
HoH2,71.8
DySi,43.6
YbBRh3,64.5
Pr3Ga,24.1
LiSiBO4,89.6
Lu2GaCu,46.0
BaTbO3,44.7
PrPb3,24.4
SrSi,31.5
Li2MoF6,29.1
BeFePt,42.5
MgSO4,58.6
KPrTe2,20.8
HoMgIn,53.4
YBe2Cu,46.9
Ba2YbSbO6,51.3
BeV2Os,78.6
DyCoC2,134.6
U2Ga2O5,45.9
Ca2IN,30.0
Sc2TcAu,56.0
Li3Be,31.5
UBi,7.3
KNdTe4,13.3
BaGaBO3F2,41.2
TiSnO4,27.5
TiH2,8.5
NpCdAu2,18.8
Rb2HBrO,6.5
Hg3(ClO)2,11.8
Zn(GaSe2)2,35.5
ScSnAu,39.2
Y(SiPd)2,62.6
ScGa5Ni,27.0
SrZr2Nb,14.9
NaBeFe4,46.4
TaBePd2,71.1
Yb3Si5,44.4
ErGa3,36.2
CdInGaS4,10.6
Sc2BeTc,63.9
BeTlP4,0.7
Cu2WS4,8.7
DyCuSeO,28.7
LiHF2,4.3
Sm3Ho,30.7
MgNbRu2,84.4
Lu2RuAu,48.1
BaZrCu2,20.1
Pm2MgGa,40.1
Na3AuS2,14.1
Ba2CrIn,19.5
FeCo2Ge,99.8
SmMg2,24.1
Ba2HoRuO6,66.6
IrN2,184.9
Sr2As,20.9
TlCuS2,29.1
TaP,36.0
Na2BePt,24.8
Li2SiO3,54.1
Zn(SnO2)4,26.7
Ca2AgSbO6,26.7
KNa2Bi,16.0
CdBiClO2,16.8
TaAlO4,143.9
Ba2Si,13.8
SmO,50.2
MnCdO2,51.5
Ca3SbP,19.7
UCoAs2,68.3
NdMg,38.4
NaNiO2,54.2
ZnSnF6,42.3
MnGaCo2,85.6
Sc2GaIr,57.5
LuCo2Sn,68.8
SmAl2,48.7
Cu2HgI4,11.0
NiTe2,19.0
HoBi2IO4,29.0
Na2HfBe,14.6
RbYO3,9.1
Pt(SCl3)2,8.8
ScBeCl2,20.8
Tb(HO)3,14.9
Na2H6PtO6,25.3
BaBi2O5,7.0
UAs,15.7
CeH3,51.1
Te2I,5.3
MnHg,57.5
Ti2MnSn,19.5
MnFeCoGe,60.5
LiBeTc2,49.9
CrSnRh2,77.4
MnNbO4,34.8
CoSn2,36.2
Sc2MnGe,30.5
Lu(HO)3,13.6
U2Co2Sn,42.3
Hf3Te2,20.0
CoMoP,120.3
TbIn5Rh,30.7
KUCuSe3,6.1
ZnPt,70.7
Ni2H,60.6
SmNi5,67.4
MnBeGe2,2.4
NaSnN,14.9
TiBeRh2,62.6
Sr2IrO4,57.8
CaPdF6,30.3
Sr(PIr)2,62.8
Sc4BeTc,1.7
Tl2CuF4,2.0
Ca(BC)2,59.3
Sc2Si2O7,87.3
Be2RuPb,15.9
ZnNiO3,10.9
BeFe2Ni,94.8
Y(CoGe)2,78.1
SnCl,0.4
Yb(Fe2P)2,102.9
Ce2SbO2,27.1
NaSi2N3,90.0
ThCl4,17.8
CaGe2O5,82.9
BaMoPt2,29.8
H6PbCBr3N,4.3
BeS,85.0
MgCuSn,35.5
Sr(AlTe2)2,19.9
Mg(BeP)2,40.0
Dy2CoSi2,51.4
Be2TcGe,108.6
YTlO2,23.3
GaSb,23.1
Al3GaN4,173.3
MnSi,135.0
Hg3AsS4Cl,11.9
Be2FeW,108.6
SmAl4,2.7
Mg3ZnC,35.0
TbPbAu,35.9
BaSrTi2,14.7
CoH3(CN)6,69.7
KCrP2S7,6.2
LiPrGe,50.5
Tm(SiRh)2,80.7
Fe2B4Mo,174.4
SbPbClO2,24.8
V3Cd,78.6
Na2LiBe,6.0
Li2FeNiO4,86.3
LuAlO3,119.0
KLiS,15.4
DyMg,41.9
BaCrCl2,4.6
MgBeRh,49.6
ScSnPt2,46.5
BaAgP,31.6
DyGe,28.7
GaS,9.7
NbCd3,61.5
KLi2As,14.0
Na2BeF4,19.6
Er(MnGe)2,61.1
Ca(NiP)2,82.9
Ti3TlC,65.4
VFeTe,29.3
Te2Mo2W(SeS)2,1.1
ErTlTe2,28.3
DyAgSn,49.2
CrSi,114.7
BeCoHg2,3.6
Mg3Nb,19.5
PuPt2,38.7
Be3Ir,135.0
DyYZn2,40.5
Er2(NiB2)3,134.4
H3S,12.8
LiMn2F6,29.5
CaCO3,29.1
PaTlO3,43.3
HoAg2,33.1
UO2,61.0
BI3,3.6
MnCdO3,73.6
Sc2Sb,34.7
CaBeOs2,27.9
ZnFe3C,81.4
LiCe2HO3,94.5
KRuO4,14.5
Sr3BiAs,4.5
RbF3,6.3
Dy2PbS4,26.5
LiCN,16.2
Na2MnBe,7.0
UP2,59.4
ZrBe2Nb,71.5
Nd3Hg,20.4
TiIr,76.9
ZnCdSe2,26.5
AgBi(PS3)2,21.2
K2ZnBr4,9.9
BaZnCr2,21.4
Mn3Zn,94.9
BaBiBO4,27.9
Rb3In,3.7
BaC2,21.1
OsO4,9.6
DyTlS2,29.4
TbBi2BrO4,26.2
NaSb(PS3)2,14.7
MgScCd2,50.2
Ca3TeO6,56.8
TlCrTe2,22.6
LiCrO2,62.9
Mn2CoO6,67.9
InCuO2,17.6
PH3,2.8
LiY2Ru,25.2
VZnSF5,10.5
NdSF,54.1
Ca2BeCu,29.0
NaSr2Be,13.1
SrTe,5.0
SrZnO2,29.4
NdTlS2,27.5
Be2NiMo,145.1
SmN,101.8
Lu2NiOs,59.4
InBr,7.7
YRh,36.7
Na2FeO4,17.9
BeVSe,126.7
NpO,34.1
Rb2TeI6,6.7
TlAgI2,8.8
Ca(ClO2)2,14.2
K3BS3,7.4
KO3,6.5
BeCrBi2,7.7
Li3CeSb2,33.1
GaAg(PSe3)2,7.4
Ba2Pd2O5,25.7
Zr3In,67.9
Ta9(NiS3)2,70.8
LuTiGe,56.6
Fe3Pd,127.1
ScInPt2,64.6
NaYSe2,24.9
Sr(PRu)2,32.1
NdTe2,26.5
Cd2SiO4,20.1
Na2GeS3,8.2
TiN,14.8
BeCo4Pt,25.9
Al2CdSe4,43.0
Ba3MgTa2O9,79.3
Mn(BW)2,217.9
LuTlSe2,29.6
TbAlNi,56.1
PrTm3,23.3
HgBr,7.5
EuPd,34.8
Cd2B2O5,37.6
Co(NiSe2)2,40.5
Pr(ZnP)3,31.9
MnAsPd2,42.8
Ca(CdSb)2,14.4
Cd2SiO4,53.5
Tm(SiPd)2,57.5
BeMoPt2,48.0
SbS8Cl3,5.5
HoCoSi,64.9
BeCr2Pt,118.4
VAuS2,32.2
BeZnOs2,108.1
TiBeCo2,81.5
Er2NiRu,44.1
Ba(MnP)2,50.4
FeBO3,125.3
ScBeTc2,60.1
Ba2BrN,24.2
Sb4I2O5,21.6
KClO2,8.3
Rb3Re,5.7
YMnSi,50.4
ZrFeTe,56.5
LiSmO2,50.7
CaNi5,65.9
BeTcBr,7.1
Sc2GaAg,51.1
Zn2In2S5,13.6
Mn2BeFe,129.2
BeNbSi2,42.5
Li2CaGeO4,55.3
NbAu2,39.6
HF,7.3
MgCo3C,87.3
NdAgPb,41.8
Er(SiPt)2,57.0
Sm2As4O9,29.0
Sc2GaCu,58.6
SmCoSi,41.3
Ca(GeRu)2,43.9
Na7NbO6,15.0
Rb3Ti,5.1
LiBeIn,2.2
MnPH6NO5,14.2
Nd3Si2S8Br,14.0
MgBeFe2,89.0
PrRhC2,95.1
KNaS,16.4
NaErSe2,25.7
NaSmSe2,23.5
Co3Ni,145.0
Ce(PRu2)2,107.7
MnSbPd,25.5
CaBeIn,28.1
LiYbF4,24.6
FeP4,72.5
NpMn3,44.6
SmClO,33.9
PmI3,5.5
Ba4NaSb,0.8
NaAg(CN)2,1.0
SmErRu2,37.5
MgBeNi,60.1
SmPPd,44.3
FeNiPt2,107.8
NaNiIO6,22.3
Fe8N,100.0
YbTm3,29.1
MoPt3,108.3
MgSbPd2,43.1
MnTlF3,26.5
LiEr2Al,47.1
TbTiGe,42.7
Ag2S,8.6
CrAsPd2,20.9
Ca4TiN4,41.2
Si2B2O5,50.6
TbInCo2,19.7
HfZn,76.2
BaIrO3,76.6
Bi2SO2,9.3
Be2SbW,55.6
BBr3,3.2
KSnSb,15.0
HoSnAu,44.4
LiAl2Ir,105.4
Al(IO3)3,29.6
Sm3InN,52.0
Sc2ZnAu,54.1
Na2HgO2,13.1
Tl2WCl6,12.4
Mg2H2O3,17.8
PmAgHg2,28.0
TiMn3O8,60.1
Cu3N,17.8
NdB2Rh3,93.6
AlBi,28.0
PuZn2,25.1
MgV2O6,6.3
RbAgO2,15.6
NdCoC2,66.2
As2Pb4S6ICl,15.6
NpGa5Co,75.8
Mg(CN)2,4.0
V5Te4,38.1
TiSiNi,101.7
BeTlIn,14.1
BeBiSe2,2.0
Si3Os,53.2
Rb3NaBe2F8,15.9
Sr3AsN,36.1
Ba4MoSe,1.5
Zn(PtO2)3,18.6
Sr3GaO4F,61.1
CeP,9.4
LiCl,27.2
TaTl3S4,1.3
SmP3,10.9
Y2Cr3O9,57.5
BaCa2Y,17.2
TlSbTe2,29.4
NdNi5,66.0
KTcO4,15.2
DySi2,45.3
GaAsPd5,68.3
Na2CS3,12.5
Np(SiRh)2,81.1
PrTlAg2,28.9
YbBiAu,30.4
ScNiSb,62.5
HgPSe3,4.2
Tl(NiSe)2,13.5
ZrSO,93.7
Rb2PdF6,11.0
Fe3Si,98.1
BaNa2V,12.9
Ga2FeS4,11.7
Ca2YSbO5,41.8
TaSiAs,91.3
Ba2CaIrO6,52.6
Er2Al3Si2,61.1
VP,40.9
LiAlSiO4,45.7
SmTaO4,79.2
LiTl2GaF6,32.8
SmTa3,20.7
Sc2ZnGa,72.0
AuO2F,22.9
YbSnPd2,41.8
DyHO2,3.8
K2Pb(SO4)2,25.3
TbNbO4,81.2
MnAlNi2,99.1
NaTiS2,27.1
YBe2Ni,52.4
ZnBi2O5,22.0
LaBeRh2,0.3
ZnNi2Ge,54.0
K2MnH2OF5,7.0
LiDyS2,32.8
BaClF,20.5
KHgAs,12.6
Nd2O3,22.1
Rb3PdF5,4.7
HgHOF,5.8
AgWS4N,14.2
NbGaRu2,105.0
LiCu2PO4,55.9
SmOF,70.3
YbPd,31.1
NbSeBr3,9.0
BaTe2,18.4
Na2PtSe2,15.4
HfAlIr2,69.5
TiGa,100.3
BaSeO3,23.9
TcO3F,17.6
SrHf2Mo,16.4
Be2InTe,10.3
USb2Pd,29.3
UGeSe,56.3
BaBeCo2,14.6
K2MnF6,14.8
Ca(CdAs)2,26.0
RbPbBr3,1.4
Pu(CrSi)2,102.7
BeCrCo2,104.0
TaBe2Ni,16.2
UPbO4,32.8
Th2N3,66.4
Ta2Se,20.3
TiBeBi2,16.5
NbF3,6.1
KInO3,15.3
Ho2PdRh,36.0
CeFeGe3,38.6
SrBrF,29.4
TaW3,107.9
KNaSmNbO5,30.2
KSO2F,7.9
NiP2,96.3
GaAg2,16.7
CaCdSi,20.9
Sr(NiGe)2,38.9
Ca2SnN2,51.0
YC2,6.3
K2ReBr6,10.7
NaBO2,15.5
RbBrF4,1.5
TiNi2Sn,67.8
Hf(B2H3)2,4.5
LiSnPO4,14.9
Mg2BeCo,50.6
LiZn2Rh,72.4
NaBe2Pt,51.2
P4S3,5.6
Nb3Ni,74.1
Li3ClO,48.4
MgSb,4.6
VCoSb,40.5
HfPtPb,20.9
ThCN,53.4
GaFe2Co,103.1
ThCl4,16.6
HfAl3,84.6
MgTi2S5,11.6
Nd(SiRu)2,76.2
ScHO2,84.8
YSnPd2,13.7
PrO,49.1
RbLiCrO4,21.0
CrH,66.0
ReTeS,48.7
BaGaFe2,12.1
Al2SiO5,110.4
ZrBRh3,79.7
NaLi3(H2N)4,4.8
IF3,4.2
NaCN,5.4
HfScRh2,55.7
ThFe5,32.6
Ga3Pt2,45.3
LiFe2F6,55.8
ErSi2,42.2
LiZrSe2,34.5
U2InPd2,39.6
Ti2BeBi,8.3
Cr2As,70.9
BaY2O4,60.9
Ga2BiAs,29.5
PrAu,24.1
TbYb2PrS6,20.4
ScSi2,24.8
P2Ru,158.6
CrCdTe2,9.4
Ba2YSbO6,75.2
RbYbF3,23.1
ZrHg,67.0
ZnPd2Au,45.0
HfN,118.5
Mo3W(Se3S)2,1.0
Ca2Mn3O8,62.1
KNaSO4,5.0
YHO2,3.8
ZrBeHg,48.5
YAsO4,62.2
SrPb3,23.4
Tb2IrRh,42.8
ErTlO2,24.1
BaAgTeF,9.5
DySCl,20.4
TePb2O5,52.1
Sr2MnSO3,41.9
Sc2BeSb,35.2
UI4,7.2
CaAgAs,40.8
ScBe2Cu,17.0
LiErS2,23.5
KPrO2,30.8
ZrRh3,139.9
Ba(MnAs)2,46.5
Ba2TmNbO6,77.3
HfBeV,70.8
MnFe2Si,89.0
BaHfMo,16.2
Lu3TlC,69.6
KHO,20.1
Bi2Te5Pb2,18.0
NaGa(GeO3)2,26.9
NpSO,51.1
MnH2SeO5,28.9
YCd2,29.1
InSe,23.6
Lu2CoRu,48.8
Ho3AlC,59.3
LiPm2Rh,18.6
Y2TiO5,56.0
Nd3Mg,25.7
TlPd3O4,43.1
YPO4,75.3
Dy(SiRu)2,70.3
BaYPt2,13.1
ScSbPt,59.1
K3VS4,9.6
Al2B2Ru3,99.1
BeFe2Te,9.5
BeNiRu2,96.6
AsPdCl,2.8
TeAsOs,41.2
CuBr,14.6
BaHfS3,37.1
U3As4,48.4
LiHoO2,61.2
Na3BO3,29.6
Li4Fe2SiO7,104.0
YbBi2BrO4,18.5
VZnF4,32.0
Fe2Si,65.4
Ba2NaFe,1.5
ScBeHg2,21.0
TbAgSe2,11.4
KRb3,2.1
TiPbO3,99.6
V2C,19.3
Ca4ScBe,3.2
HfTe2,13.2
LuIr2,110.2
SrBeV2,8.8
Mg5(HO3)2,32.7
Nd2HgO4,46.2
Sr2CaIrO6,46.7
Ti2AlFe,27.4
ErInAg2,45.5
Ti2B,109.5
Na3SbS4,1.3
U2Cl5O2,0.3
BaTi4Br,4.4
BeVRu4,78.7
Te7Mo4S,13.9
InS,20.6
UAl3,78.6
Y2ZnRu,34.5
SmPd3,64.6
Ba(CuSe)2,13.0
SbClF8,7.4
PuIn,51.6
Pu3Ge,40.0
Be2NbPt,24.9
CaHfO3,71.6
FeNi3,125.7
PbSeO3,22.5
BeCoRh2,107.8
Ni2Mo,139.3
KPH2SO3,18.0
NaLaTiO4,51.0
Lu(MnGe)2,54.6
ScBe2Te,58.0
KHS,13.1
RbCd(NO2)3,20.2
HoP,47.3
LiYGe,62.7
Ho6Bi2Rh,40.3
NaP,10.8
Th(Al2Cr)4,74.5
BePSe,27.1
FeAgO2,21.4
ScTlO2,24.2
Cu2GeSe4,19.2
Er(VGa2)2,65.6
ZrBe2Cu,9.6
TiSnPd,54.5
LuPb3,16.3
NdPb3,23.9
BaSc2Nb,13.8
CuSnH2(NO3)2,7.6
Yb(SiRh)2,69.4
Cd(GaS2)2,33.8
Li4GeO4,48.7
VSiPt,60.4
Mg(AgO2)2,62.7
HfAg,77.4
CaBiF6,24.2
NiAsRh,47.4
TiAu2,61.8
ScTe,61.0
Ti2FeSe4,34.2
FeSiRu2,95.4
Ba(AgSn)2,27.6
Sc3PbC,71.6
B6O,178.6
AlOs,141.9
KAuBr4,3.3
Li2InPt,42.4
AlSeBr7,7.4
Rb2Al2Sb2O7,12.7
GaCo2Ni,138.1
SrFeO2,68.8
TiAlRu2,88.9
YbCd3,32.4
InAsPt5,49.9
BaCa2Ir,16.3
Ba2SnPb,21.5
LiTi2Be,40.0
HoCu,39.5
BeGa2Fe,68.6
AlAgO2,32.6
CaCr2,30.0
KBaRu2,20.2
TeRh,31.2
HfRe2,65.0
CaNiF6,33.9
ErInPd2,43.8
K2Rh2O5,32.9
KAl(SO4)2,35.0
CdCo3N,80.5
KLiSe,13.3
K2Sn(AsS3)2,12.3
HgO2,18.2
Na2CO5,8.0
KLiBeF4,19.0
CaAl4O7,43.5
Ti2Cd,59.5
NiSe,12.4
AcGaTe2,10.9
Na3VO4,25.9
CuMoF6,38.6
BaSe3,24.2
CoCuO2,36.4
Sr(GeRh)2,54.8
XeIF7,3.9
Ba2MnSn,21.8
VC,185.7
MnBeCl,16.2
Ag3Rh,53.4
NdPt,38.8
MgV2O4,25.3
KLiZnS2,11.1
Cd2As3I,17.3
NaF,28.1
SrIr2,59.6
LiTiPO4F,61.0
Na6S2O9,21.1
AlGeRu2,74.4
MgSc2Al,72.6
PaCl4,16.5
Li2PmIn,34.8
RbTmO2,37.3
NaN3,18.1
UO3,32.9
BeAgMo,92.5
TaBeCr,58.9
Sr7(HBr)2,30.8
YbI2,6.1
CrCo,68.9
Dy(FeB)2,69.3
Er(SiNi)2,77.9
RbF,9.6
Pr2Tl,20.4
ScAlAu2,23.8
MoCl3,8.4
BaSr2Mg(SiO4)2,59.0
YbPd2Pb,38.7
TeWS,0.1
NdDy3,32.1
Tb3Al,35.9
Na4HgP2,6.8
ZrBeZn,72.7
SmTmRu2,38.0
ErCdPd2,47.0
Te2Mo3WS6,0.3
Ti2CuS4,41.1
NaPd3,55.8
RbHoSe2,27.2
MnCu2SnS4,18.6
Rb2LiDyBr6,11.9
TaIr3,248.0
Rb3As,4.1
LiNO3,22.7
Y2FeB,55.2
HfGeO4,80.3
SmSnRh2,33.4
K2O,9.3
TaZn2CuO6,42.7
RuS2,95.4
Zn(GaS2)2,37.6
FeSiTc2,130.2
Rb2IN3,10.7
RbNaSi2O5,38.2
BeGaRu,39.3
SmCd,34.3
RbPrS2,26.3
TlAs,22.5
ErTiGe,51.3
V2InC,102.6
Ca(BeP)2,51.6
TaB2,203.3
LiTm2Pt,39.5
InSiPt5,62.1
Ba4ScCd,2.0
Y6FeSb2,44.5
Y2BeGe,8.8
BeCr2Co,59.4
USi3,102.1
CeNdI4,5.3
HoAlO3,164.4
BeCrRu2,100.9
Li2DyIn,43.3
Li2BeFe,24.3
HfBe2Fe,93.7
Ba(MnGe)2,41.9
CdSe,11.5
SmVO3,56.4
SnSe,7.9
IrC,105.0
CaZnSi,19.7
Be2CuMo,13.0
AgTe4Au,24.8
NdI2,9.4
YbTiO3,99.6
AgI,10.1
NdAg,27.8
LiMn2(BO3)2,33.7
ZrSnPt,68.5
LiH2IO,14.7
DyAsO4,61.5
Yb(MnAs)2,47.4
Ga2Te5,16.5
SrH2,34.9
SrBiClO2,14.0
Mn3IrN,154.0
Ca(MgAs)2,41.8
H4C,5.2
TiNi2Sb,59.7
BeCr2Se,31.5
HoC2,4.4
NaAsOs2,44.9
LiBe2Cr,91.3
KV(CuSe2)2,7.2
Mg2ZnAs2,19.4
TmTe,5.3
Li2SbPd,52.8
TlPF6,10.1
AlSnF5,8.0
RbLuS2,31.8
HfBeSi,131.2
AlSn,8.4
BeV2Fe,67.4
NaB(SO4)2,24.9
NaLiTe,16.6
PrBS3,36.6
ScInIr2,104.1
KI,5.1
ScRu,44.5
Bi4Te7Pb,24.7
LiErO2,61.2
PrSO,30.8
InCuTe2,25.2
TmMgZn2,50.9
HfNi2,84.1
Ca(WN)2,1.7
TiFeSe,69.1
PrAl4,11.8
HfSiMo,97.7
Co(HO)2,20.1
Rb3Er,2.2
CaAl2,40.2
Ni4W,134.3
LiFeP,99.0
Tm2MgTc,29.4
LiMnSb,26.8
Be2CdIr,39.1
Rb2NaFeF6,28.7
Rb3Pt,8.6
SmCoO3,88.3
BeCoCu2,81.4
Te3SeO8,18.5
TmAlAg2,28.7
CaTiS2,72.2
Na3Co2SbO6,54.6
IrO2,106.0
Nb2SnO6,48.9
YCd,42.4
FeSnF6,47.0
TlI,6.2
InBr3,5.6
UNiSn,31.5
Ba2TbNbO6,10.9
RhO2,110.4
SrGe(HO2)2,33.8
HoNi2B2C,60.5
LiAc2Si,25.9
NaLi2N,7.5
Cr(BH)6,3.1
CeBPt3,63.9
