pretty_comp,et_c44
TbAg2,59.9
CeGa2,67.1
RbYbO3,6.8
BeGaCu,66.3
AsPdCl,2.8
MgNiSb,44.5
NaPN2,67.3
Sm(MnAl2)4,80.2
U3(SiNi)4,65.7
KBaRu2,20.9
TiOF,61.2
NpSb,13.1
PmF3,23.5
Ca2NCl,48.4
Th(TeI)2,5.6
PrPIr,56.8
ThMnSe3,21.8
BeMo2W,161.0
MgNi2,56.6
RbYbO2,33.2
NdCoC2,87.4
Li(CN)2,21.5
Ba4ZrCd,4.5
CeBiPt,24.8
Cu2H3ClO3,16.1
Na2ZnGeO4,20.1
Rb2CrF6,10.3
TiBeGe2,95.0
Ti6Si2B,98.8
AgF2,19.4
Sr(InTe2)2,17.3
PmHoMg2,40.9
NdCo5,40.4
BeCo4Cu,63.3
ThSe,4.0
HoCd,42.0
Li6UO6,41.5
CaAl4,23.8
TiSb,19.9
BaMoPt2,48.2
AlCr(WO4)2,44.5
HoPb3,19.1
Rb2PdC2,9.1
Er2AlSi2,58.9
Ba(BIr)2,137.0
MnBeCd,47.4
FeSnRh2,34.5
PrNi5,48.9
ZnNi2Ge,54.0
BaYTe,13.5
GaGeRu2,52.9
Sr2BeW,37.9
P2Pd3S8,7.5
HfGeSe,93.5
Tm2Cr2C3,97.9
ZnPtF6,27.3
TlCrTe2,10.2
TiInAu2,55.1
Ce2AlNO3,119.5
AlFe3,100.1
In2O3,64.7
SmMgGa,37.2
ZnI2,13.9
TlPd2Se3,26.3
NaCrS2,30.2
Sr3N2,25.9
Ho3Hg,23.2
Al2SiO5,78.2
CoCl2,17.3
Zr2NiP,90.0
DyIr3,139.8
ZrTiTe4,15.1
Sc2AlZn,77.4
Na3ScF6,26.8
VInPt,7.4
MnCdO3,73.6
Th(MnGe)2,57.2
HoH2ClO2,53.6
TlBiTe2,23.0
VGeAs,29.0
V3Ni,71.9
KSbF4,21.9
UInAu2,28.6
TbSe,4.7
RbC,7.8
Nb2C,126.4
FeClO,38.2
SbSeI,4.6
BeCu2Pt,96.1
UPbO4,22.0
MgAl2O4,145.3
CrBr3,5.6
ZrSnRh2,57.8
VNi2,126.3
Be2TcIr,168.3
K2RhF6,19.8
Pr3IrO7,58.2
VSiRh,85.6
NpAl3,23.9
Mn2AlB2,164.3
USb2Au,49.6
FeCo2Ge,99.8
Ti2BeCo,68.2
TaCo2,136.8
CaBeSi2,34.4
RbHF2,17.7
MgNbRh2,72.7
Li3AuS2,18.5
BaBrF,26.1
AlCuS2,47.5
KLiS,29.6
CaBeCd,43.5
NbCu3Te4,20.9
NdGa2,62.0
Be2CrBi,28.8
FeCoGe,23.2
AlCuPt2,108.8
PaC2,127.0
TbAgSe2,17.2
MgBeIr2,96.1
NdSb2Pd,32.7
LiEuO2,42.1
Te(HO)6,8.9
HfBe5,84.6
Er2SO2,61.7
Tm2AgRu,41.9
Ba4HfBr,4.3
K2PtBr6,11.7
RbAgO2,5.0
SmAl4,33.2
Dy(FeSi)2,96.3
CoBiO3,89.1
MnCu2SnSe4,13.1
TcIrOs,42.2
Cr2NiS4,39.5
Er(VGa2)2,109.3
Fe2C,70.8
Th(CrSi)2,53.7
Rb2PtI6,9.9
Au2S,6.2
Mg6MnO8,114.8
EuSe,33.7
PrTe,7.6
Cr3Rh,63.9
PW,142.7
Ca(SmS2)2,33.5
ZrCl4,11.1
PdF2,54.7
NaLu3,21.9
MgBe2Pd,84.7
TmAg2,67.9
BaAl4,35.4
KO3,0.8
LiTm2Al,48.6
ScBe2Cu,17.0
MnF2,71.6
U(HO2)2,0.9
NbCrGe,75.4
SrBeBi2,31.5
LiTl2InF6,27.8
Yb(MnSb)2,18.9
Ca2Mn3O8,20.5
SbAsO4,12.7
AlPt3,105.3
DyZnRh2,50.6
MnBe2Cu,103.8
FeBO3,174.1
TeOF2,43.9
TaNO,165.9
SmCd3,33.7
SrB6,76.4
AlCuO2,111.9
PtI3,13.0
BaSe3,32.8
DyAgSn,32.9
ZrBe2Ga,72.4
Na3AlF6,29.6
TaMn2Be,133.7
BaNd2CuO5,75.1
Ga2HgSe4,25.1
K4HgP2,10.7
Bi2SO2,24.3
PtO2,125.1
KHCO3,12.6
BaBeV2,43.4
Li2DyIn,43.3
UPt3,65.2
HoNiSb,49.0
Nd(CoP)2,31.9
Na2P2PbO7,20.7
Co3TeO8,139.8
Ce2SeO2,59.1
Cr3Os,99.0
K2B2Se7,4.9
HfMo2,69.0
GaI3,7.0
SrCuSF,25.1
TaTeBr9,7.5
BaSr3O4,47.1
BaCoO3,50.3
Li3PO4,39.3
BrF3,4.0
NaN3,12.2
DyBO3,21.8
BeAlH5,16.1
CeSiI,22.1
BiSI,6.9
Ho2TeO2,52.4
GaSb,29.0
SmZn,38.8
KAlO2,24.4
MnBe2Ir,77.0
Ge2Mo,151.5
Sr(PIr)2,34.7
TlHg5Cl,7.2
NdB2Rh3,126.9
FeCoSn,36.0
B6As,170.8
Nb3Cr,13.2
LiBeOs,75.0
BeInMo2,74.6
Ga(MoS2)4,40.2
K2AgSb,4.9
C3NClO4,8.6
Sc2ZnGa,72.0
Y(CoSi)2,100.9
Li5ReN4,35.6
BeNbPt,55.8
InTeCl,12.2
MgBe2Os,85.8
Pr3Ag,19.1
PdCl2,1.8
Fe3NiN,57.9
Dy3PbC,51.5
Ca(NiP)2,47.3
CaCl2,35.6
Zn(GaTe2)2,26.9
HfAu,95.6
KAg2AsO4,12.6
Ba(MnGe)2,22.3
RbNaSi2O5,32.5
Sc2TlAg,45.7
Mn2SiRh,68.2
Rb3NbO8,14.7
Li2AgSb,45.2
U(GeRh)2,96.5
Be2VCl,62.9
Be2BiIr,20.2
Rb3P,14.1
SnH8(CI)4,5.2
LuTlSe2,30.3
BeBiW2,95.4
Nd(GePd)2,26.1
AuCN,7.9
Mg(AlSe2)2,27.9
ScAsO4,33.5
SmAlAg2,14.1
Y2SeO2,64.2
Sc3SnC,74.6
NbF4,14.7
TaBe2Pd,68.2
CaTiF6,31.4
SrBeSb,10.0
Ti2CoIr,65.1
Sr2HfBe,4.2
TiAlNi2,88.2
Be2CdFe,46.5
BeCu4Pt,36.8
ThSe2,45.7
Mg2SiO4,124.8
Be2NiCl,38.4
SbO2F,71.3
NiSe,20.0
Na5Al3F4,32.4
NaInTe2,12.2
ZnF2,38.5
Dy3InC,58.7
Ba2CrBi,17.3
TmIn5Co,37.3
Sc2ZnAu,54.1
BaO2,34.4
AgN3,8.0
Na2NbF6,39.2
K2BeF4,20.9
BeCrHg,54.4
Ba2LiSb,18.8
BH3OF4,17.4
AlVRu2,111.2
CaAl4O7,30.7
Ca(BH)2,69.6
Li3PrSb2,38.9
CaBe2V,86.4
Cr3PtN,135.9
HfZr,42.7
Cd(HO)2,21.5
ThMgZn2,22.6
BeSO4,32.7
TaBe2Os,77.0
BeCl2,5.0
Al3Mo,111.4
Y2FeB,55.2
NbTl3Se4,3.0
Na2BePb,3.8
PdBr2,2.4
Be2CdOs,138.6
Zn(NiN)2,15.4
Mn3As,83.3
PrSb,20.5
UBr4,8.6
CI4,7.9
Tm2CoOs,53.4
HfZnCo2,92.8
Ca5Si3,41.9
Li3V(BO3)2,41.9
LiVPO4,56.0
Na3Nd,3.1
Ba(CuS)2,21.9
Na2BeF4,28.1
NaInS2,34.2
Tm2CdHg,41.8
K2O,9.3
Zn(CN)2,5.3
KI,5.1
NdSb,66.4
K2NaVOF5,39.7
P2Pd,38.3
GaCuO2,76.4
Ba(PIr)2,108.6
Sc2BeCo,7.5
NaI,15.4
Zr(NiP)2,71.7
CaB2,98.8
HoRh,39.4
NaNbSe2,45.1
RbScO2,77.2
Mg2BeFe,77.2
KCl,9.3
Tl4O3,17.7
Yb4Sb2O,49.4
U2TeO2,40.7
InPH2O5,55.3
LiFeP,100.4
LiFe3(OF3)2,22.7
Pr(SiOs)2,104.9
USnPt,31.6
K2Mg2Si2O7,76.6
Sb4I2O5,22.9
K3AuSe2,6.7
Na5CuSO2,16.7
SmFeC2,73.9
Tb(CoB)2,151.4
VZn3,81.6
AlPt,71.5
NaClO2,16.5
CuCl2,10.4
TmN,138.3
ErCoC,28.2
Ba(CoAs)2,21.6
SrPdF4,32.3
Ho2CoOs,49.3
NaSO4,22.9
BAs,132.6
MgTi2O5,50.7
YInPd2,36.6
Sr(MnP)2,30.3
Pr3GaC,3.8
RbMnAs,12.7
CoSi2,83.1
RbAuO,18.3
FeSiTc2,130.2
V(CoSe2)2,63.2
Rb2Mo3,6.6
SnClF,17.9
V2Zn2O5,17.5
RuF3,37.4
PuN,72.9
Rb2NaFeF6,28.7
Rb2NaRhF6,23.1
NaGaTe2,15.3
TbPd3,69.9
ZrAlNi2,0.2
Ca2SiO4,144.1
ThAl2,66.1
DySe,6.9
ErInAg2,45.5
Pr2PbSe4,19.2
SrN6,30.3
HfScOs2,90.2
Mg2ZrBe,46.2
LiAlO2,164.5
SrLi2Nb2O7,78.6
YbSnRh2,59.9
Ba2MgTe,12.0
KMnTe2,13.1
DyCuSeO,48.9
BeFeTe2,62.7
BaGaCl2,13.9
Si(O2F3)2,7.9
Ba2HfTe,18.9
Nd3GaC,4.0
Zn(GaS2)2,41.9
Na3Mo(OF)3,26.6
BeCoPb2,9.2
NpB6,37.5
CaTlF3,17.0
BeCrP2,90.9
Zn(InS2)2,25.8
IrF6,6.3
UCuGe,60.7
KAs4BrO6,44.3
SrC2,43.6
Sb7Mo3,60.0
W(OF)2,58.3
PtS,11.4
BaInMo,19.0
NaBeBi,16.0
ZrInPd2,15.1
Sc2GaAg,51.1
ThO2,75.9
K4CO4,27.5
MgBr2,22.1
IF3,5.3
CoTe(PbO3)2,73.1
CoBr2,16.2
DyS,20.9
ErSb,27.3
Dy(FeGe)2,71.8
ZrNi,8.8
Sm(CoSi)2,91.7
NdCl3,16.6
CeS,26.3
KErO2,77.3
CaZrSi2O7,54.6
MoSeS,53.6
SrBeRh,48.9
PrRh2,63.4
BaCrCl2,18.1
TmAg(PSe3)2,16.4
CeSmI4,19.4
NaBrO3,17.2
Nd3Al,27.7
K3NaP2(O3F)2,24.1
NaBi2AuO5,46.1
TbAu,34.4
Fe3Ge,50.9
V3Ru,65.0
BaRh2Br,60.5
Zn2AgSbO6,38.1
Na2Pd3O4,54.1
TlInSe2,11.4
BaSnO3,95.8
VFeTe,29.3
CdP4,38.9
Cr3Ge,113.7
MgBeZn,4.9
PbICl,20.8
Cr2B,196.8
GaH3NF3,72.2
AuCl2,2.5
Zr2Be2Tl,40.2
V3Zn2O8,20.4
UCuAs2,64.9
KAuF6,10.6
U3Te4,20.7
TeAuI,4.8
Li2SO4,28.5
CdCo3N,80.5
TiMo2As,41.1
ZrSiTe,78.9
Mn(CoO3)2,48.9
Mg(HO)2,12.4
VNi2Sn,55.7
NaTiO2,100.1
BeFe2Ni,139.4
CdBiClO2,11.3
P2Ir,128.7
Sr2PrO4,30.4
Be2TlIr,16.0
NaYbSe2,14.5
TiAl2,90.7
KVO2,16.1
Li2CO3,80.6
MnCoTe,9.5
RbPrTe4,33.6
Li7Mn(OF)3,25.7
BaNa2Ga,11.7
BeZn2Ir,129.8
Rb2TeO3,16.1
HfMnBe2,115.3
Ho3In,24.8
Na2BeCo,40.0
Rb2MnF5,5.5
Rb2VAgSe4,12.6
Ca(MgSb)2,27.1
TiSb2,60.5
Zn(InS2)2,41.4
PmCdAu2,12.7
HoSF,84.6
Ba(MnSn)2,21.2
VCuO4,102.0
Rb2Hg2PdBr8,7.2
Al2CoO4,55.8
Ca4BeZn,7.8
Ac2O3,37.3
CdBiClO2,11.3
MgI2,17.1
ErTaO4,69.4
LiGaSe2,14.3
BiBO3,32.2
Sr(GeRh)2,76.5
NaReO4,15.0
Y2Cl3,24.7
GdTe,12.9
Hf2Au,52.2
MgBePb,3.3
Er2Si2O7,54.6
H3N,4.8
LiEr2Al,47.1
DyAl3,77.2
Sb4Br2O5,23.2
Tl3F,19.9
ScPO4,35.5
NaLi2N,39.2
YHfBe2,40.8
K2ZnO2,6.1
Ho2CuRu,44.3
SrSiO3,221.7
MoP2,116.5
Tb(NiP)2,59.7
HoCuO2,58.2
Rb3Ge,1.3
Mn2BeHg,80.3
Ag3O,29.5
BaAlGe,36.9
Tl4SiS4,5.8
NaTl2InF6,18.4
PrAl,46.4
BeV2Cr,138.1
HfBeNi,80.0
ScBr2,42.8
K2BaP,6.7
ZrCl2,54.0
Lu(MnGe)2,26.1
HoErRu2,41.4
ThAl,29.9
AsBr3,5.5
CaNiN,32.4
TaBe2V,155.1
RbLiSe,25.0
Be2VRu,88.0
KYSn,8.4
NdInRh2,42.8
UCl4,15.0
ThSbRh,35.0
NbPSe,69.2
ZrSnPd,61.4
CeScGe,52.7
InCuTe2,25.7
Th3Sb4,40.5
ZrMoAs,19.6
NbAlOs2,125.6
TiF4,6.5
ScAl3,88.2
ZnNiSb,37.7
TlF3,71.3
Ti2AlV,34.7
BeCu2Cl,62.1
BaNd2ZnS5,40.5
Sm2TlHg,27.5
BeFe2Te,47.0
LiTaO3,90.4
Sm3Pd,6.2
NbAl3,126.6
CaGe2O5,40.6
Ca2AlBiO5,25.8
KZnP,41.7
SrScBe,36.2
Rb2NaHoF6,27.3
NaCuO2,64.9
LiBeZn,102.9
TlAu3,5.0
K2SiAs2,11.7
ZrZn,66.0
SF6,0.7
TbFeC2,77.9
Tb2CoGe2,48.4
TiTeAs,54.9
TbIr2,99.7
TbZn2,29.7
K3MoF6,4.4
KHoS2,37.1
Ni3Mo,64.9
Al2B2Ru3,79.5
Zr2CoOs,57.2
PrRh3C,65.3
WS2,16.1
NbTlO3,82.5
PdSeO4,23.3
FeCoO4,14.5
KCrF3,26.0
Mg(CrN)2,53.1
USi3,102.1
Ca(MnP)2,31.1
Ba(HO2)2,32.2
K3H5Pd,15.0
Ba2Sc2O5,94.5
MgRe3,129.4
TiBe2Ni,78.5
NdCo2,35.3
KHoO2,75.6
YTi,27.8
Tm2RuPt,52.8
ZnNi,58.5
ScReTc2,91.2
PrCoO3,96.2
Pr2TeO2,51.8
BeZnO2,115.6
SnHgF6,13.4
SrNiSn3,29.6
TbTe,7.1
K3AlF6,7.6
KMgH3,41.4
CS2,2.9
Mg(BiO3)2,86.8
CaCO3,33.9
TmScRu2,42.7
Na2SO3,32.0
MgSb,4.6
Si3CCl8,5.1
NaBO2,32.3
Cr3AgO8,32.6
MnAl,122.8
LiTb(CuP)2,79.2
KH8N3,8.4
NdAl2,45.8
Ti2BeFe,68.8
Hf3Au,18.2
NdO2,64.8
Ba4ZrSc,7.5
LiErO2,52.8
Li2MgSi,55.6
HfB,52.2
KTeOF3,20.0
Nb4CrS8,71.4
Ce2SO2,52.6
K2SbAu,4.1
RbCaH3,19.2
Ti2AlCr,18.6
LiCd2Ni,0.1
BaMgPb,6.8
Na2PtC2,13.6
HfZrBe,46.4
Tl(Cu3S2)2,12.0
SmNbO4,51.7
BeFeOs2,184.9
RbN3,10.1
BeNb2Fe,24.9
V4SiSb2,74.4
ScMnSi,46.4
K2As2Pd,16.5
DyCoC,25.8
ScPRu,106.5
PuGa,30.9
MnCuAs,6.2
YbMnSi,52.1
Ba2MgMn,16.7
Ag2HgI4,9.3
Zn4P6N2O,100.7
NaCu3,31.3
CaTiO2,65.6
Li2ZnGeO4,37.2
CaCd3O4,53.3
KFeS2,11.5
BeCoBi2,1.5
LiMoO2,88.1
MnCu2GeS4,17.0
HoMn2,20.6
BeCoBr,35.1
NaGaO2,23.3
SnAs,27.1
HfBeSi,114.9
NaAsSe2,17.8
NaCeAu2,19.1
BaGeF6,33.0
K2PdBr4,5.5
UTeO,57.1
Li2CaGeO4,38.1
CuNiSb2,32.5
BBr3,7.9
LaSb,19.1
Pb2O3,51.8
VZnRu2,107.5
TiPN3,95.5
CoP,110.5
LiZnPS4,15.8
BeFe2Mo,123.2
Sr2YSbO6,52.4
Mg(AlH4)2,13.3
Ho2CdS4,26.0
Ho(PRu)2,138.1
MoS2,14.2
As4S5,9.0
KSiH3,8.7
PIr2,40.7
Zn2Co3O8,24.1
NaSbSe2,22.1
BeFe4Mo,84.3
Mn2ZnN2,28.1
H8Pt(NCl3)2,14.4
Tl3VS4,2.5
SmTlTe2,21.6
MgSc2Os,25.1
K2PdCl4,6.9
RhN,40.3
BaSiC,24.6
NbSbO4,17.3
TiBe2Cr,68.1
K3BrO,11.3
Na3AuS2,11.6
BeNbCo4,91.5
TbPd,24.8
YAl,34.3
Ca3Zn2(CuP2)2,60.3
NbNiP,117.2
CuTeO4,14.2
Al2NiRu,107.6
NbCr3,59.0
Li2SbPd,52.8
WSe2,33.1
HfCo,47.0
TmGe,46.3
BiI3,8.5
BeCr2Cd,83.4
BeCo2Rh,129.5
BaCd2Te,13.7
NdH3(CO2)3,31.1
ZrGeRu2,79.5
MnBe2P,121.4
Na2MnBe,33.6
HfBeCd2,23.1
ZnPd2Au,45.0
NbGaRu2,105.0
ZnCu2SnSe4,31.3
Ti2CrIr,63.2
ThPt,10.9
Ba3N2,14.9
SbRhO4,33.2
K4BeNb,3.3
U(NiGe)2,40.0
InN,78.2
AuI,4.0
NpN,56.1
Rb2Pt3S4,9.3
Li2BeNb,48.2
CaBeSb2,38.0
MgCrF6,41.2
Rb2PbCl6,11.3
GaIr,49.4
Ba3(PS4)2,16.8
Li7BiO6,44.5
Tm2IrPd,48.3
CaPb3,21.5
TaBe2Fe,99.2
AlGa3N4,155.5
NiCl,10.8
MoPt3,108.3
Sr3As2,11.0
Ca(CdP)2,38.6
Yb(Al2Mo)2,96.4
CoF2,96.4
Ba4MoCl,0.1
Zn(CO2)2,25.0
Pr5AgSe8,24.3
ErBi2BrO4,84.7
PrP,37.0
ZnCo3C,81.8
BaMn2Cu,26.3
USe3,28.1
UCr3,25.2
LiBeV2,76.7
Sc2CoOs,62.0
Sm2MgAl,47.6
U3O5,70.2
GeI2,7.4
Rb2CuF4,28.4
BiPbClO2,12.6
Al3GaN4,173.3
TlSn,0.9
TiBeCo2,97.3
Sr4RhO6,44.2
KNO3,10.2
LiMnO2,41.1
Tl2Pt(CN)4,4.4
Ca2AsAu,24.0
BeCrIn2,42.1
KTlO2,26.8
ScTlO2,75.8
Li2Mn(CO3)2,35.2
Be2CoSi,101.2
FeSn2(CN)6,21.9
Be2InPt2,63.0
K2SnHgSe4,12.7
BiAuO2,17.5
BaYAgSe3,36.4
ZrBe2Pd,17.5
BaNd2PtO5,72.5
Dy(CoSi)2,101.5
MnCl2,18.4
SmNi,24.9
ZnCu3H6(ClO3)2,27.2
CuAs,20.8
Er2Au,34.9
AsRu2Cl,14.0
Sm2IrRh,34.2
Ti3Ga,60.4
TcNiW,18.2
ScCd3,20.9
CaGe,27.2
Dy(NiGe)2,36.4
LaTiO3,50.2
Ca(FeP)2,117.8
Ba2TmRuO6,71.4
Tb(SiPd)2,39.4
SmCrO3,64.0
PHF4,6.1
Y(SiPd)2,39.0
ZnSnO3,38.9
BaSr2Sc,9.3
TmSnAu,30.2
BeVRu4,78.7
ErRh5,70.0
NaErCl4,14.0
YB2,150.7
LiBe2Br,63.2
Sn2Ir,26.8
Eu2H3Cl,37.7
KYbS2,15.2
Pm2MgAl,45.2
InPb2I5,15.8
TiBe2Cl,68.4
RbMnTe2,14.4
CrPO5,70.4
TiBeIr2,116.4
BeNb2P,121.7
Cr3RhN,126.4
RbCd(NO2)3,13.7
H2C,4.0
BaCuSb,34.3
CoMo,49.6
Tb3Mn3Ga2Si,5.6
Li2InPd,37.4
Sm(GaPd)2,13.8
NdBi2IO4,67.6
CaBeIr2,78.7
KH4O2F,9.7
NaSr4(BN2)3,35.0
NaHS,14.4
BaCdW2,78.0
KAs,4.4
CrAuS2,9.2
Zr2BeCr,24.6
Te8Mo3W,33.9
TmMgZn2,50.9
YbRh3C,69.8
LiPt,76.1
TaTiBe2,14.0
Sb2Au,20.4
HoHO2,79.7
VTe,0.5
MgS,30.6
KB6,82.0
BeNi,130.2
RbBiS2,27.2
Li3FeF6,37.6
H6PbCBr3N,4.5
PrH2,52.7
LiH,50.5
Ca3BiN,50.4
ThAs,35.0
Ba2NaTa,12.4
Ba2YZn,16.3
MgSe,45.9
TaZn2CuO6,30.4
SbAsOs,2.5
LiCrS2,31.0
MnSi,135.0
TaOF3,31.8
NaScS2,45.9
NbAgO3,51.7
RbMnBi,15.1
Lu(SiOs)2,104.8
FeSb2,80.5
Ti2BeBi,47.2
ErCo3B2,141.4
VCo2Si,82.5
NbCd3,61.5
MgCuPd2,0.0
ThBr4,11.4
Na2Cu3(Ge2O)2,37.6
AsRhW2,34.6
HgPSe3,15.8
Ti2Sn,44.5
Mg(SnN)2,16.3
NaBeMo,3.2
CdAu,36.4
Er(CoSi)2,103.4
Tl2Au,6.7
YBeCo2,48.6
K2Pt,6.9
CaCdGe,32.9
Li8HfO6,67.0
Tb3Al,35.9
Er(FeSi)2,95.7
Mn3Pt,210.7
CeMg3,39.9
MnZn,106.4
ZnCdS2,12.9
Tl(NiSe)2,18.5
TeAsRh,18.6
Mg2Sb2O5,11.4
Si3Ru,35.4
TiBeTl,10.2
ZrCuSi2,101.8
PuIn,24.4
Al2ZnS4,66.5
K2PAuS4,4.8
K(PRh)2,88.8
Sr(FeP)2,96.0
Ca(PRh)2,80.4
Ca(CoS2)4,34.3
Sn(CO2)2,5.8
Li6WN4,79.6
MgAl2O4,79.4
FeSiRu2,95.4
ScIr,81.6
Sr2PbO4,39.0
V2GeAs,70.7
KVP2S7,22.2
DyAsO4,19.6
ErH2,73.2
MnN,16.1
TiFeO4,56.1
Ca3(FeN2)2,21.3
Mg2Ni3O8,34.5
Sc2ZnTc,51.4
Li3LaP2,51.3
CeScSi,51.5
NaSr2Tl,16.8
Y2BeSn,79.7
LiLu2Ga,50.8
Zr(SiNi)2,81.0
TiS,62.6
Fe3Se4,38.4
MgTi3,5.6
TiBr3,21.8
Li3BN2,91.0
LiNbS2,69.6
Pm2IrPd,30.7
Yb(MnAs)2,28.0
MgSiN2,117.7
Sr2NCl,35.7
LiAgO2,5.7
RuCl(OF3)2,9.4
HoLuAg2,38.7
Yb(HO)3,29.0
HfMn2Be,82.1
LiBe2Au,63.8
Tl4SnTe3,15.7
NdH2ClO2,47.6
Ca3Pb,29.9
GaP,65.2
ScCo3B2,140.1
ScBRh3,72.3
Dy2Tl,8.9
KInTe2,12.5
K2Se3,10.8
AgI2,0.4
AgSbS2,17.1
Ca2SiB2O7,105.9
BaBrCl,15.0
Th(CrGe)2,37.3
BaFeIr2,55.9
CeCoGe,43.5
ErPO4,20.1
GeRh,65.2
BaIrF6,28.7
HfSb,77.6
HoZn2,34.7
Dy2SeO2,65.2
NaHo2F7,22.9
Mg3(PO4)2,40.6
TbU3,71.2
Nd(CuGe)2,49.5
Zr2Ni,8.0
DyInPd2,36.2
LuBi2ClO4,92.5
BaEr2F8,19.6
Pb2ClO2,37.9
LiYS2,33.9
NdSmZn2,38.0
Ca2BeCu,15.7
ErSbPd,47.3
PuNi2,42.8
LaBeP,91.2
HoIn5Co,38.8
ErTl3,20.4
Li2PbO3,50.7
NaBeCo4,23.3
CeOF,75.9
Li2PmGa,30.4
VCuO3,22.5
NdAsPd,43.5
PrPtF7,29.1
ScTlTe2,23.5
CrWO4,115.1
CaBeCr2,59.0
ScAlCu2,62.5
NaNdSe2,31.0
PrHo3,32.3
SrMg2N2,72.1
Al5CuSe8,51.9
CaUO4,55.0
CePd3,57.8
GaCuCl4,8.9
TaSiAs,134.1
BeS,85.0
LiHoSe2,36.5
Sr2BeGe,35.1
Na2ZrSe3,28.6
Ce(Fe2As)2,79.8
TiSiRu2,110.6
AgN3,7.9
Yb2Si2O7,19.8
Mg(Co3P2)2,109.4
Zn2Bi2O5,15.5
MnAu,78.1
Mn2CoGe,47.6
Ca2BeIn,11.3
YBi2BrO4,81.4
KAcTe2,12.3
K3BAs2,5.9
LiNbO2,148.3
HPbBrO,12.8
ScBrO,54.1
HfAs,45.0
K4P2PdS8,8.0
TiAlFe2,100.5
BaMn2Cl,39.3
WBr6,7.3
Ca5B3O9F,51.6
La(HO)3,25.2
LiCeSn,25.9
CuAu3,30.4
Bi2Pd,17.7
InSb2S4Cl,29.7
ScH2,78.2
LiNi2Ge,94.8
Li2SiSnS4,23.4
CaSiSnO5,78.0
Rb3Tm,5.2
Li4FeN2,24.4
Ba2YSb,16.4
Ba2CrIn,19.5
TiH2,8.5
Mg2As,17.1
TiAg,19.4
Sm2MgRu,12.4
K2NiO2,25.5
LuN,147.8
ICl,0.8
HoFe2,32.7
Ca(CdSb)2,22.8
Mg3BN3,37.2
MgZn2,1.7
RbFeF3,38.4
Ca(BH4)2,12.0
KCoO2,22.1
Al2CoIr,116.8
Li2ZrO3,56.8
Ba(MgSb)2,25.8
Y(MnGe)2,87.7
BaZrF6,13.9
AlBi,28.0
SiS,3.8
BaMnS2,28.8
AcF3,101.0
V2PC,127.6
TiTc,55.9
Ba4CdBi,2.3
DyRh5,70.3
ErPd3,74.3
HNO,8.1
PuB2,94.0
ZrO,95.9
NdRh3C,67.5
RbSr3,9.3
ZnSnP2,49.5
SrLi2Be,1.6
CaBeIn,1.2
DyMg,41.9
GeTe,25.9
TlCoCl3,12.9
Rb2LiAsO4,8.6
MnPt3,107.5
CdSbS2Br,25.7
Co2Ge,30.3
AlBO3,182.1
Zn2AsRh,10.1
TiCd,0.2
TmLuCo2,44.6
CaO,12.2
USiIr,40.8
LaVCrO6,112.1
KTbS2,36.2
CeSmO2,59.9
KHgF3,6.1
Na2TiSiO5,59.1
PaZnRu2,48.3
Sc2ZnPt,52.8
Be2SnSe,4.3
NdMnAsO,48.4
Sr3CdO4,51.8
HgF2,38.3
Rb2MnF6,10.5
VTe2,37.3
Ce(SiRu)2,114.4
Li3SbS4,3.8
Ti2BeSb,55.9
Li4GeO4,45.6
Ba2NdNbO6,45.7
HfSnPd,65.4
CaIn,36.4
Tm2SiO5,82.0
BaInIr2,42.2
CoAs3,75.2
MnGaGe,30.0
Y(CuSi)2,60.3
CrNiO4,38.2
BaGeBi2,5.4
MgMoH2O5,43.9
HoSbPt,49.1
BiBrO,51.6
KRb2VF6,20.6
IrO2,220.3
YErTl2,30.8
Tb(FeB)2,96.9
YMgIn,36.8
HoIn,44.1
TmZn,46.8
BeMoOs2,132.4
NpFe3,101.1
SnH8(NCl3)2,13.9
SrTiO3,116.2
TiB,188.3
Yb(ZnP)2,58.4
RbCuO,19.3
SmTlSe2,27.0
Np(SiNi)2,67.9
Li2FeNiO4,94.4
ZnAsAu,4.7
BeC2,164.7
CrCdF6,22.7
VI2,22.6
Ba4TcTe,8.8
Ba(GeRh)2,64.5
HoAu,36.7
SiP2O7,115.3
AsF3,11.1
SeI2,17.1
Na2Ti2Sb2O,29.6
MgBiF6,24.3
NaLiAs,5.6
GeAs,71.1
LiBeCd,70.6
Co2SbO6,125.2
BeGa2Fe,82.6
UO2,131.3
Te2Mo3WSe6,44.8
SrHf2Mo,16.4
PH6(NO)2,13.8
YSi,57.5
Nd3GaN,0.7
Na3AgO2,24.8
ScAlO3,114.0
NaMgF3,37.7
TiCrO4,61.5
Sc2BeTe,10.0
VP4,129.0
Sc3TlB,48.7
Ho(SiRu)2,111.9
SrZrN2,116.3
NaBe2Pd,49.2
IrC,105.0
U(CoGe)2,58.4
MgPPt5,125.4
Mn3PdN,113.3
GaAgSe2,25.5
Rb8PO3,1.2
HfGaRh2,65.1
NaTbSe2,34.6
PuAl3,72.3
KAu(I2O)2,13.1
CuAsS,35.6
Rb3Lu,4.8
Ni3Sb,85.0
KGeBr3,3.1
BePOs,130.7
Mo3Ir,74.2
LiAsO3,95.0
TaAgO3,91.9
HfCo2,102.7
MgBeRu2,13.6
HfIr3,204.6
Ba(POs)2,103.9
Dy3GaC,5.5
