pretty_comp,shear_modulus_gv
K2Pb(SO4)2,24.42
Tb2Be2O5,108.287
RbAu5,26.647
PBr3,4.493
NbNi3,33.48
URh3,84.32
YScBe,19.387
LiP(HO)2,10.513
Li2SiSnS4,23.28
As2Pb4S6ICl,8.373
Er(FeSi)2,80.193
HfAg,58.473
MgBeV2,33.913000000000004
BeCo2Pt,51.007
Mn2BeIr,129.313
Tl2InGaF6,8.28
TmZn,36.9
TiS,66.74
Li3Tl,18.88
UAsS,62.547
PmBiPd2,19.8
ZrBeCl,13.873
NaBePd2,21.807
TiB,184.507
Yb2HgGe,32.26
PmHo3,23.46
YbB2,65.85300000000001
AlCu3,57.08
LiBeOs2,99.46
BaTm2F8,46.893
TaInRu2,101.9
GaSeBr7,5.087
GaN,158.36
Li2BeCo,26.42
NaPd3,41.173
KAu(I2O)2,19.1
NiCl,11.447000000000001
DyTh,16.58
ScHgW2,20.7
Ca3AsBr3,27.1
Ti2BeBi,29.64
Rb3Zn,0.753
LiCrO2,57.66
Ti3InC,84.8
MnClO3,7.393
Li2FeO2,61.0
Sr(CdP)2,34.1
KCu4AsS4,19.16
BaV4ZnO8,13.98
VIrO3,35.76
BaTlSn2,16.06
Sm3Si,21.393
Ca(MgSb)2,28.066999999999997
HgTe,12.98
YAgO2,40.893
CdAu,22.38
LiAlO2,53.56
K3CrO8,21.5
HfCuHg2,20.36
TiBeZn,31.82
KYbO2,30.64
NaScS2,38.98
PrAlO3,147.3
TlAgTe,12.307
Ga2TeSe2,17.273
HoRh,36.04
Cu2H3ClO3,20.66
ScTlRh2,53.32
BeTl2Cr,3.08
Be2NiMo,112.86
Cd(AgI2)2,6.0
Be2CdIr,45.86
ScH2,69.56
CrRh3,163.14
NaCrS2,32.427
Nd3Al,24.38
LiY(CuP)2,60.727
BeVSi4,29.98
BaO,21.54
TiAl2,77.64699999999998
Sr(AlH)2,38.78
K2PtBr6,9.48
TaTlPt,51.12
BeNb2P,57.94
CaSi2,8.66
Cr3PdN,135.96
CdRhF6,21.713
RhCl3,16.68
Ca2CoW,30.84
Er2IrRh,38.08
Ti3Zn,51.92
Li3Pt,27.053
Al9Co2,72.0
Sb3Ir,60.14
SmTlTe2,22.526999999999997
CdHgO2,21.813000000000002
ZrAl3,79.193
Rb2P3,6.1
VPbClO3,25.967
U(FeSi)2,96.89299999999999
ErCl3,7.1670000000000025
TbAu2,39.51300000000001
HoAg2,36.413000000000004
Ti2AlRe,68.14
BeCrHg,41.06
Yb(SiPt)2,37.3
Bi2TeO6,57.833
K2RhF6,17.487000000000002
Rb2VAgSe4,9.392999999999999
V2ZnN2,15.213
BaLiH3,40.66
KLiMnS2,17.62
BiBO3,38.927
KTa2Be,27.9
Cd(CN)2,4.54
KSnSO4F,15.953
InBO3,75.54
NaBe2Os,53.753
AgSe,3.16
MnAlPd2,32.82
NiMoP,91.087
Li7BiO6,52.107
Li6WO6,54.02
ZrV2,11.08
PrBPt3,64.553
MgBe2Os,56.18
PrSi2,27.74
UB2,209.78
Li3AuS2,22.0
YSi,67.587
Hf2Cu,58.126999999999995
Cd3SiO5,42.946999999999996
Na2HfBe,16.04
NaSnS2,26.5
Ca2GeO4,88.76
Mo3W(SeS)4,28.32
RuAu3,43.827
ZrNiBi,39.1
Ta(TeBr3)2,7.06
Ti2ZnO5,31.787
LaPO4,56.547
Dy5AgS8,38.187
YF3,50.76
TiGaNi2,58.14
Rb3Ho,3.46
NdZn,29.04
K2TiF6,19.053
BaY2F8,36.38
CrFeTe,27.6
Ba2NaHf,11.16
NaTc2As,35.96
MnPH6NO5,16.153
CrB,213.97299999999998
YbIn3,22.72
Na3CuO2,31.613000000000003
Ca(BC)2,115.193
HfTl3,24.147
KAsSe2,9.152999999999999
Na4SnSe4,9.9
AsRhW2,16.2
AlPt3,90.08
RhBr3,14.587
Y(Al2Fe)4,77.827
K2TiCl6,10.56
Cr2FeSe4,46.653
ZrFeSb,58.72
YV2O4,55.847
CeZnGa,48.993
NdAsPd,41.567
CeN,84.6
BeCrW,44.233000000000004
Rb2WCl6,6.1
Sc2AlRu,39.72
LiGa2Pd,36.3
Rb2Si3SnO9,46.167
MnSnF6,27.506999999999998
TcS2,47.12
GaAg(PSe3)2,17.387
ZnSiO3,121.86
Tm2S3,30.48
TbInCo2,46.967
TlSe,4.18
AgTe2Au,4.02
Lu2AlZn,45.94
NdH2ClO2,33.58
SmSnPt,51.266999999999996
K2MnF6,16.167
Li(NiP)2,42.913000000000004
Ti2NiMo,75.3
BeSiRh2,93.18
Ag3SI,10.06
BaSrNi2,14.513
YbO,98.94
Nb4CrS8,66.02
NpP3,73.4
Sb2S2O,22.566999999999997
SrHI,18.48
Ga2FeS4,27.513
MgTaRh2,40.62
YbRh,37.2
TmMg,29.2
CrO3,11.127
Ti2MnSi,41.86
MgFeF4,38.48
KBePd2,16.407
TaMnRu2,40.54
LuNi2,51.0
K4V2O7,20.94
NbBi3O7,28.34
Rb2NiO2,14.24
Al2RuPt,88.26
Rb2Cu(BrCl)2,8.04
RbNaS,13.547
HfMo2,62.56
K2H4Pt,8.76
BiSCl,12.46
BaHI,17.56
TiZn(BiO3)2,46.2
NiF3,54.793
ScSnAu,36.527
Tl2CuF4,10.367
Th3S,20.413
Li3RuO4,38.607
CoPt3,83.84
K2Al2Sb2O7,30.386999999999997
MgTiF6,39.086999999999996
Be2RhCl,32.687
P2Pd,69.347
UNi2Sn,45.74
Na3TlO2,25.866999999999997
FeCo3,133.94
TmTl,19.98
Li(CuP)2,37.047
LiMoO2,118.773
NaInSe2,25.68
SmZn,30.78
Li2PmSi,35.1
CrSi2,146.2
AgHgAsS3,16.36
LiBeIn,3.613
LiErSe2,36.58
VAs,87.6
YCoF5,38.98
K8NO3,14.7
Ba2AlFe3O8,45.853
Ti2BeCo,62.94
Ti3Pd5,55.0
BeCo2Cl,28.846999999999998
LiTm2Ir,41.12
Yb3PbO,56.5
RbFeO2,15.0
Nd(SiRh)2,85.44
LiNpIr2,3.92
Sm(SiRh)2,86.68700000000004
HNO,11.073
Na4CO4,28.153000000000002
YbNi2,45.94
NaAg3O2,16.153
PCl3,4.56
RbNdS2,27.893
H2SeO4,14.107000000000001
BaAgTeF,15.24
Ba2MgH6,33.34
HoBi2ClO4,45.133
Ti3InN,29.96
NaAuO2,26.753
H6PbCBr3N,8.933
Pr2(Zn2Ge)3,48.44
CaSnO3,89.1
Ni(AgO)2,22.967
Sr6Li2Cr2N8O,47.893
NbV3,38.32
Ga2PdBr8,6.0470000000000015
TiCoSi,97.7
NdMg,27.1
U3(SiNi)4,53.48
Rb3Ge,4.407
Ba2Pd2O5,39.967
K2SbF5,16.627
Sc2Ti2O7,51.213
ZnFePO5,49.233000000000004
YbPd3,45.64
NaBeSn2,14.16
Si3F,9.62
Be2InPt2,41.08
RbYbF3,38.96
Ca5As3,14.273
CrCoGe,54.733000000000004
Th3U,41.34
Ca3BiN,49.76
TiAlCo2,75.1
SrO,61.34
NdSn2,32.033
CaCr2,21.97300000000001
NaBeIn,12.427
YbSb,7.24
RbNaO,18.667
Zn(GaSe2)2,27.447
Ba2HoSbO6,87.98
Yb(CdSb)2,19.987000000000002
Sm2GeRh3,51.54
ZrSe2,27.22
Hf2BeBr,21.033
CaPdF4,33.58
NaCSN,8.493
Te2Mo3WSe6,22.3
Na2BeF4,22.193
BaMgGe,24.647
Sm2RuAu,28.82
Na3SbO4,51.133
Sc3Al,41.78
Ca(VS2)2,4.54
AlCo3C,115.16
HfBe2Ni,60.607
SiPbO3,146.58
Nd(CoP)2,52.387
NdIn3,27.1
CrPd3,75.58
Ca3AsP,31.86
Rh3Se8,51.126999999999995
ScHg,34.36
K3Zn2F7,27.046999999999997
YbRh3C,85.92
Sr(CoAs)2,35.713
BaCeN2,51.327
Ba2SbBr,17.74
CdPd(CN)6,14.7
AlGaN2,124.387
TiBe2Se,70.767
BaTa2Se,16.593
VPt3,98.38
Nd2MgAl,30.8
RbErO2,58.167
LiBeCo2,46.333
Mn2BeW,101.833
Tm3SnC,22.8
Sm2MgRu,15.62
SmHoRh2,28.1
CrNiAs,45.773
KTi2F7,47.58
Li2CoO2,51.793
Dy2CoSi2,60.813
Ba2YRuO6,78.78
ZrBeTl,23.186999999999998
Bi2Te5Pb2,15.68
TiBeRh2,60.84
BeFe2Ge,68.847
Fe2Cu(AsH)2,35.34
Np(SiPd)2,46.986999999999995
UPb3,21.76
BI3,5.7
MgSiAs2,31.627
Na2H6Pt,16.64
Sr2Cu(PO4)2,33.32
TlCoF3,31.8
Sm3InC,18.44
InNi3,64.16
Ce3In,29.06
Mg2CoH5,55.54
SrP,28.353
MnGaNi2,69.413
ScGa3,31.78
CaCuSb,35.893
CrCdTe2,10.527000000000001
Sn2Ir,31.14
Ba4NaBi,0.36
RbCuO,13.707
GaAs,41.107
NdBr3,16.213
ZrH3,88.44
Zr(SiNi)2,79.233
Ba(MnP)2,42.34
Ta2AgF2,10.22
CaCrF6,24.107
YTiO3,72.74
BBr3,5.6129999999999995
LiEr2Os,40.94
BaGaFe2,15.58
Rb2MgCl4,12.48
UB2C,160.567
LiHo2Pt,35.98
U2SN2,83.58
W3(Se2S)2,27.226999999999997
NiC2(SN)2,10.88
TmB2Ru3,103.613
Mg2BeCl,5.233
Ba2ScBi,8.32
MnBe2Cd,16.147000000000002
MnBeTl,2.02
ZrS,59.967
NiAs,46.94
MgMnGe,39.827
Rb2Hg2PdBr8,8.08
TaBe2Pd,26.273000000000003
TiRh3,134.28
CoHO2,88.867
Na4SiO4,35.107
Lu2ZnPd,35.12
GaNi,46.46
Np(CuGe)2,42.727
MgBe2Tc,58.133
Sr2HgPb,23.12
Ti3Zn2O8,60.54
SrCuSO,28.88
KC2IN2,8.02
NdInRh2,31.62
Hf6NiSb2,68.387
TbSe,4.133
ErTl3,16.44
Ba2TbSbO6,85.48
TmMnGe,31.813000000000002
Na5GeP3,17.907
Be2CdRu,69.38
PrI3,4.027
SiRu,107.36
MnBe2Se,31.666999999999998
CdSiP2,5.1
VZn3,66.58
K2MgCl4,13.22
TaTcPb2,33.84
NdMnSi2,54.347
InSn2I5,9.687000000000001
B6As,171.593
Pr3GaC,19.7
K4CO4,14.787
LiZrSe2,38.287
Nd5CuSe8,16.06
CrP2,129.493
K2BaV,4.273
Ba2MgTe,7.5
Sc3Pb,37.053000000000004
Mn3As,94.18
Er(CrSi)2,57.167
ErTaOs2,96.46
Na2MnCl4,14.42
ErAl3,59.78
CeCuGe,46.353
SrCaO3,29.86
K3NaCr2O8,20.84
Rb3Os2Br9,9.173
ErI3,5.147
K4HgP2,9.887
Ho(SiIr)2,103.007
CuSbS2,26.773000000000003
CdNi3N,64.44
CrC,152.28
V2OF5,35.48
Te2MoW2(SeS)2,23.706999999999997
Li2SnIr,42.3
RbTbSe2,26.38
Ca2GeO4,48.4
MoH2Cl2O3,14.627
CeOF,52.62
Mg(CoO2)2,94.647
CaSO4,41.147
CeSmO2,91.56
P2Os,158.507
NaCeSe2,23.97300000000001
ScBeRh,34.927
Ba2YGa,11.28
ErNi2,48.06
Sr(PRh)2,37.533
Yb2SO2,12.36
K2TeI6,5.327000000000001
TmCu,40.3
ScGe,61.88
Mn(BeCl)2,13.04
Sc2ZnTc,42.84
TeAsRh,24.18
Nd(MnSi)2,16.54
TbGaRh2,36.54
GaNi2,55.986999999999995
FeBO3,142.36700000000005
Zn2SnSbO6,70.907
BP,165.42700000000005
NbCo2Sn,32.9
NbAgO3,90.22
BeSnBi,11.84
H8Pt(NCl3)2,11.96
Mn(AlTe2)2,15.727
KTa2Be,10.7
NdAl3Ni2,61.87300000000001
YCu5,42.073
Li3YBi2,31.627
U3Te4,29.94
Pr2SeO2,54.12
Ti2Zn,46.16
K4BeP2,10.26
Zn(CN)2,3.387
BeSi2W,19.533
Na4Mo(NO)2,27.42
ErAgTe2,24.147
Sm(GePd)2,37.027
Mn(AsO3)2,73.773
BaHfS3,47.133
Rb2SnBr6,8.92
Pr2CdSe4,22.493000000000002
NpO2,92.24
BeTc2Rh,116.38
CoCu2GeS4,26.147
As(CN)3,9.447000000000001
Sr2Cu(BO3)2,35.473
Ba(NdSe2)2,32.373000000000005
UO3,86.647
Rb3Nd,2.92
Th(CuP)2,44.773
Te3MoWSe,19.113
Te2O5,49.007
NaB(SO4)2,20.787
SbF3,13.14
BaLiTi2,11.2
YbCo2,40.5
RbCaBr3,13.74
PrIr2,73.18
NdPb4F,20.846999999999998
BaO,40.78
YBrO,25.46
Sc2GaIr,47.4
BeCo4Tc,78.5
Ag2PdCl4,1.193
NdB2Rh3,96.98700000000001
Sr2Co(BrO)2,30.127
Ti2BeMo,49.667
PbSO3,27.493000000000002
YbBiAu,23.087
BaSO4,25.42
Tb(CoSi)2,90.24700000000001
Y2SeO2,44.86
RbTcO4,11.66
Ca2IN,36.287
KAgO,15.493
TiAsW2,2.94
MgGeP2,34.08
Cr3Se,39.147
Tl3SbS4,9.4
V(CrS2)2,44.633
BAs,128.56
SnHgF6,14.953
Tm2AgPt,36.4
RbPdF3,27.82
AgO,22.247
SmAl4,15.007
Be2TlTc,75.993
Yb5Sb3,29.967
Pm2O3,59.473
YBRh3,87.88
Sm3SnC,20.44
KCeS2,27.607
KNdO2,45.507
CaP,35.013000000000005
ZrAlCo2,57.84
LuMnSi,55.607
HoPO4,83.36
Ba2NaTa,9.74
Zn(PtO2)3,77.667
Ca2Fe2O5,51.927
PbAuO2,19.3
LiAg2F4,2.18
Sc2AlCu,42.38
BeGaIr,84.54
TaInO4,72.72
ScBe2Cu,22.46
USb2Pd,32.1
KEuS2,31.2
HfScBe2,23.97300000000001
Mg3Br,2.5069999999999997
Ca2Cr2O5,51.19300000000001
BeZnOs2,65.793
K2ZnBr4,6.567
HfCl4,9.3
TiBeFe2,70.167
ScBeGe,82.5
Te3WO2,118.647
FeGeRu2,95.26
H6CIN,5.193
Be2InTe,21.787
Rb(CO)2,10.373
Be2FeSn,58.453
ScBeMo,2.267
NbAlFe2,115.88
BeGa2Fe,65.96
DyClO,44.32
TeBr2,4.473
Hg2P3Cl,25.987
Ga2TeS2,20.886999999999997
NiF2,35.41300000000001
Ho(FeGe)2,59.72
MgWO4,71.913
ErMg,28.8
TiSiPd,59.88
GaTeI7,4.213
K3AlH6,10.84
Si(O2F3)2,7.48
NdSi,53.86
K2MnBe,7.6270000000000024
CrTe2,18.653
AcTlTe2,21.5
TbRh3C,76.26
OsC,10.78
H3NO,16.44
Na2BeFe,18.82
Na2ZnSiO4,35.36
Y2HfBe,31.94
LaTiO3,73.1
Ir3Ru,225.08
LiTm2Pt,38.68
Rb2NaYF6,23.44
Mo2C,147.8
YTlO2,46.6
TaAlCo2,59.3
BaAl2(SiO4)2,39.133
DyFeSi,58.86
KNaICl,11.127
LiCeSn,33.4
NbBO4,157.5
VAg(PSe3)2,2.987
BaYCuTe3,22.5
In2Se3,18.433
PdN,56.073
HfGaNi2,23.52
YCrF5,45.58
Bi2Pd,15.327
Ca2ZrBe,6.74
Rb2IrF6,17.24
ZrO,74.68
LiTl2InF6,20.88
KH8N3,9.58
LiVPO4F,53.19300000000001
BaHBr,18.453
Ba4YCu,0.5
YbCl2,18.307000000000002
BaSrLi2,7.767
TiCo2Sn,32.08
LuCl3,7.62
K4CO4,14.387
Er(VGa2)2,74.293
MgZr3,41.38
LiSc2Ru,34.52
YZn,20.34
BeSiBr,10.607000000000001
CdCl2,6.54
Ba3Nb2ZnO9,70.693
TbO2,15.94
SmNi2,39.56
ScAg4,41.167
Li(NiO2)2,46.547
CaBeCr2,44.787
BaBrF,20.287
GaP,53.66
NpSi2,52.773
YBe2Ni,50.253
Pm2ZnIr,30.44
CdHClO,16.62
YInPd2,31.4
Pr(GeRh)2,64.993
SrC2,28.38
BaP3,26.073
Th(FeGe)2,73.007
MgMn2Be,10.88
HgPbF6,11.867
Sr2BeRu,25.1
PrNi2,33.4
PuPt2,51.72
RbYbS2,16.593
YCrO3,49.36
UN2,115.14
GeC,152.28
Rb2Ag2GeS4,11.073
MnBe2Ir,59.94
CuPtF6,25.386999999999997
AlCuS2,37.16
CdS,10.7
Ba2TaTe,11.34
Ir3W,190.533
Te2Pt,35.847
YSc4Be,4.82
LiFeS2,40.52
TiS3,29.97300000000001
SeOF2,9.732999999999999
NaSr2Tl,13.32
WSe2,43.2
TaAlRu2,127.86
K4CdP2,9.607000000000001
SrS,35.48
Ba2TiCr,11.14
K2TaF7,14.9
DyInPd2,31.06
Na2BeCo,20.407
Ba4PdW,3.54
Rh3Pb,62.233000000000004
Br2O,12.02
BeTcBr,35.953
Lu(FeO2)2,46.113
FeCl2,31.56
Sr2LiCoN2,35.266999999999996
HfSiSe,78.587
TbFeSi,57.067
ErRh5,78.247
RbSmO2,49.306999999999995
PtRh3,133.56
NbCr2,56.16
Yb4Sb2O,40.553000000000004
KPF6,12.32
Ag2HgS2,14.727
K3NaP2(O3F)2,20.167
FeSO4,38.5
Sc2GaOs,51.8
HfMgAu2,38.32
UTl2O4,22.733
Mg(AgO2)2,32.427
K4ZrBe,1.1
Li2ZrN2,121.147
KZnP,30.647
PrCl3,21.653000000000002
HgO,15.62
LiAuF6,20.433
Be2RuW,58.38
LiMnSe2,5.492999999999999
Yb2AsAu,40.12
CdSO4,29.213
SmN,109.42
Tl2SnCl6,10.5
TmSb,45.66
Na2CuF4,24.686999999999998
NiI2,9.807
CdCo3N,81.78
HoNiC2,100.273
RePbClO4,17.053
Zn3CdS4,28.86
Li5AuO4,47.273
HoPaOs2,10.62
TlInTe2,13.727
NaTiO2,87.58
SmAg,23.92
Rh3(PbS)2,40.227
Ba2DySbO6,86.64
LiNbWO6,71.22
CaSbAu,25.127
NbCd3,50.42
Na5InO4,23.95300000000001
Mg2ZrBe,38.24
VZnSiO5,70.433
Sm(SiAg)2,54.24
Ba3SbAs,14.98
SrSeO4,32.167
Yb(MnAs)2,38.02
Li3ClO,42.78
NpN,31.06
SmSnRh2,13.52
BeNbIn,7.973
KNa2BO3,22.846999999999998
SiS2,13.392999999999999
Y2ZnRu,33.24
KPrTe2,19.22
NaH2N,7.1129999999999995
BaLiPd2,20.167
Ti2AsP,53.78
NdCuS2,39.973
BeAgMo,67.96
HfCr2,59.42
Pr(MnSi)2,24.166999999999998
PuGe3,39.76
Ti(CrTe2)2,20.48
ScSiAu,64.227
NiSe,17.58
TmPb3,11.64
UGePt,45.37300000000001
MnFeCoGe,1.44
Ti2FeSe4,46.813
Pr3Cd,18.373
MnSnO3,36.813
FeSbO4,92.633
CeS2,26.026999999999997
RbGeI3,12.7
YCuO2,44.273
BeGeOs2,144.267
KAl(SO4)2,47.227
Nb2SnO6,55.893
IrRu,165.173
SbIr,60.753
LiBH2,21.22
SnPS3,16.96
MoWSe3S,27.013
ThSb,32.16
Rb2TbF6,16.9
Mn2ZnAs2,9.933
AlCoO3,47.3
Zn2In2S5,21.593000000000004
ZnAgF3,28.84
CeB2Pt2C,96.62
MgU,55.32
Pu2SO2,64.913
Yb(SiAg)2,38.87300000000001
Ti2GaFe,44.1
NaC,17.213
AcOF,48.5
ErAlO3,96.213
SrHBr,24.506999999999998
BaCo2Br,5.367000000000001
Sr2Fe2Se2OF2,22.153000000000002
CaBeIr2,44.167
Tl2SiF6,6.52
KHCO3,14.333
Tm2CoIr,54.0
CoSi2,67.24
Ti2MoAs,26.74
Ce(PRu2)2,108.1
CoN,54.18
Ba2ScCd,12.78
Na4SrBe,0.98
RbN3,6.7929999999999975
Nb3Se4,45.986999999999995
SmP,60.36
Ca(AlSi)2,40.567
Ba3Er,7.447
NaNdS2,34.373000000000005
Ba4InTc,1.8
Ti2MnBe,43.96
Mg(BH4)2,9.94
TbCo2,43.78
BaGaBO3F2,44.027
BaNa2Mg(PO4)2,49.74
KErO3,38.94
Nd(GeRu)2,61.38
NbAlCo2,46.62
BaNa2V,8.9
BaMg(FeO2)4,40.92
Tb3PbC,20.08
Mn2BeOs,63.593
CaBeW,3.147
K2OsBr6,8.66
BeCu2Br,20.287
LiErO2,54.467
Ga3BN4,143.02
SrAgP,38.067
Rb2PdCl4,9.0
PH3,2.56
SbAsO4,27.313000000000002
Ba2YSn,10.82
UInAu2,24.76
TaTc,129.28
BeCo2Si,83.04700000000003
ZnNiF4,25.3
Mo2O5,23.026999999999997
SbPt,31.073
Tm2AgOs,44.76
Mn2BeCo,68.447
CoAs3,83.46
Sc2FeSi2,73.74
Ge3N4,169.78
AlCo,110.54
NaMnAs,27.45300000000001
TaW3,120.82
CeNiSb2,39.913000000000004
Ba4ScW,0.9
LuNiC2,103.307
Nd3SnC,19.4
K2NaAlAs2,16.413
NaPb3,11.2
LiScS2,40.147
TbHg,23.64
Hg3(SeCl)2,6.44
CaWN3,42.38
CrFe3,141.36
BeCoTe2,13.28
WSeS,24.7
Rb2LiAsO4,16.173
CrOF,22.1
CuO2,32.626999999999995
Nd2Sb,33.54
UTl3,30.42
YBeOs2,44.086999999999996
Co(SiO3)2,79.233
AlSn,18.14
YClO,43.473
RbPbCl3,7.733
IOF3,13.573
Tm2Fe2Si2C,83.81299999999997
ScAl3,62.427
NaSmTl2,21.28
B3H7CO,5.92
Ti2N,122.633
VPt,146.553
PrCr2Si2C,110.113
AlTlO2,44.16
CeBPt3,65.72
NaPrO2,44.266999999999996
Eu2H3Cl,17.367
NaSO4,21.066999999999997
SmCo5,60.647
Sr(CoGe)2,51.393
KBa4Sb3O,18.447
Nd2CuRu,28.08
MnZn3,48.74
RbMnBi,9.34
RbSO2F,11.067
Bi2TeI,12.507
Li3VO3F2,32.953
Ni3Pt,86.18
YbNbRu2,69.82
BaH4(IO)2,12.9
HgOs,61.393
Zn(CrS2)2,30.46
HfIr3,163.46
Li5ReN4,48.367
ThBi,26.96
Ho2CoOs,52.34
Ba2CuF6,23.28
ScGaNi2,50.2
Lu(CoGe)2,63.033
FePt3,88.18
TlAs,17.42
RbHgF3,17.68
TiSnO4,49.173
Mg2B2O5,71.113
Sm3Zn,20.113
Nb2CrAs,8.44
BaRuPt2,32.953
Na3LiP2O7,29.773000000000003
Pu(CrSi)2,54.38
BiSeBr,9.167
ScZnPd2,28.94
Li2CuO2,49.293
CaSnO2,14.587
Na4BeW,9.1
LiSiNi2,73.4
Na2SO3,3.173
LiBeFe2,90.72
BaTiPd2,11.087
K(CoSe)2,22.186999999999998
Pm2IrPd,31.44
UAs,26.36
SiH2O,5.992999999999999
TlPd3O4,39.56
SmYAg2,26.32
PrSn3,22.92
HfSiRh,94.82
RbMnAs,7.5470000000000015
HfH3,73.34
BaTe3,20.047
FeCoGe,37.72
H7BrO3,7.132999999999999
MnAsRh,36.9
Mn3InC,17.22
VTc,123.44
Be2CrGe,136.747
Ca(AsO3)2,73.373
Ba2Ti2TlO7,12.727
ErGe,58.153
NiSbSe,46.88
BMo2,141.16
TbTl,21.52
KRb2GaF6,22.88
PrSm3,20.96
Ho2CdSe4,19.28
BeCoBr,34.407
ScClO,23.386999999999997
BeCdSe2,27.373
AlCrF5,54.313
FeP4,121.84
LiBeBO3,65.133
Sr3(AlSi)2,32.633
LiBiF5,21.2
NdRh,28.813000000000002
UFeS3,42.5
CO2,22.98
NdTe,35.1
ZnNiO3,66.313
AgBiTe2,18.807000000000002
TaCl4,12.972999999999999
ZrSiS,90.133
NbF3,44.96
Rb2Ti(CuS2)2,22.38
Na2Se,15.76
Na8NO3,29.58
K3P,8.16
TaTl3S4,9.04
Be3N2,146.493
TlCrTe2,15.827
Cd2PtRh,55.44
Ce(POs2)2,117.86
BaSiNi2,15.307
Rb3Os,6.46
BaGe2,22.12
BeMoOs2,128.64
CeCuSn,41.2
BeV2Cd,44.567
CuSe,14.44
CaSnF4,30.767
InClO,27.026999999999997
LiUAsO6,24.58
KAg2PS4,14.613
BeZnMo,59.607
Be2CuMo,27.753
PbO2,50.42
TiSb2,51.007
Li2BeFe,28.846999999999998
Zr3Cu,25.82
Na2Nd2Ti3,69.76
Ho2CuTc,42.48
TiBeGa2,71.133
YbH2,33.64
TaF3,40.46
TbTlS2,30.073
K2MnF6,12.5
RbNaO3,8.4
K2H6PbO6,17.74
RbDyO2,55.14
Na2CoGeO4,41.92
NaFe2O3,65.88
PuCoC2,34.68
KClO2,11.587
CrCl2,21.78
BeHgSe,20.493000000000002
KPrS2,28.413
NbRu,12.8
LiVRh2,75.58
TbCo3B2,120.70700000000001
SiC,190.96
TeO3,1.827
BaIrF6,26.78
Ba4YBe,0.26
Ba4HfSe,3.0
YNiF5,40.313
Sr2CaIrO6,53.46
KY3,19.36
Te2Mo3WS6,24.433000000000003
Pm3Pb,24.54
Y2BeBr,11.687000000000001
MnSnPd2,24.22
ZrBeGa,38.9
VCu3Te4,18.54
Ca3BiSb,19.8
LiBeOs,47.673
HfBeNb2,34.047
ZnFeF4,23.773000000000003
BeZnCr,14.98
PrCrO3,62.7
Y2BeIn,20.0
CuCClO,10.5
RbCaF3,31.74
H4C,3.02
TmSnAu,40.427
CoI2,13.253
MgBe2Mo,37.213
Nb6C5,160.613
FeAu3,28.04
V4O7F5,53.78
CaBeNb,31.833000000000002
Na3BP2,10.913
HoTmZn2,34.42
ScBeV2,21.06
Mn2Au,74.28699999999998
MnBr2,14.8
Mg2C3,52.6
LiNbO2,111.46700000000001
U(FeP)2,94.887
Tm(CuSi)2,69.193
Mg2TiBe,38.96
Li2PNO2,65.047
Li2Si2O5,51.027
Sc6NiTe2,40.126999999999995
VO,12.7
V2ZnO6,47.747
NaMnSe2,10.74
LaAlO3,141.96
NdIO,27.026999999999997
ScAlAu2,17.92
Nd2SeO2,56.173
YRh,33.96
PmBr3,5.172999999999999
HoGa,45.547
KMgP,22.98
LiCuF4,6.42
As4S5,8.96
ScN,160.82
BeFeRu2,74.807
NbS3,31.893
Y2Si4Mo3,95.833
NaBi2AuO5,33.273
Ho2AlOs,39.46
SrZnO2,55.48
Sr2TaGaO6,3.533
CuBi(PSe3)2,15.472999999999999
SrHg2,13.353
Sr2Si,22.247
Be2BO3F,70.533
TmAlO3,125.12700000000001
LiCd2Ni,0.687
Sc2TcAu,48.42
HoNbO4,67.987
TiRu,107.68
K2PdF6,17.787
Ba2YTaO6,87.92
LiYGe,49.02
ZrH,42.573
Al2Tc,67.38
IrF6,7.4270000000000005
NaNiO2,57.633
DyP5,45.68
Yb(As2Rh3)2,59.173
NbSbO4,35.533
ZrRu3C,155.96
SrS3,7.612999999999999
Mg2Bi2O5,35.893
NaAg2,22.06
Cr3PtN,153.38
Ca3(FeN2)2,33.593
Zr2TiBe,38.553000000000004
Li2MnPO4F,40.327
Sm(GeRu)2,59.827
MnB2,105.213
Li2Mn(CO3)2,23.993000000000002
Ca3SnH2,27.333000000000002
KNaSO4,21.073
TmMgHg2,28.26
RbNdTe2,18.907
ErInNi4,54.92
Li2ZnGeO4,43.527
GaS,25.526999999999997
LiCaF3,57.34
KMnCl3,14.567
Sr2H6Ru,33.88
Rb2TeBr6,8.38
BeVIn2,46.08
NbAs,93.727
Ba4MgBe,0.42
KCdAs,16.967
Na4SnS4,12.6
VSnO4,111.02
CrBrO,6.632999999999999
TiCo2Si,36.94
HoSb,44.76
SbTeI,9.167
Mg(PtO2)3,80.867
PmF3,67.113
HfPt,33.42
ZnSnO3,60.86
FeNiPt2,92.46700000000001
BeNbNi,61.48
PdSeO3,23.066999999999997
PbO,16.673
BaSnW2,15.853
Ti2CoGe,3.26
TiBeSe2,13.093
Dy3AlC,61.36
Li2H2Pt,32.507
GaCo,69.64
Rb2IN3,11.547
MgMoF6,33.986999999999995
Ti3In,25.2
Ba2YMn,10.2
LiCaCrF6,35.82
Al2CdTe4,18.233
HfGeSe,73.313
ScNiBi,51.52
CoSb,70.24
Y(MnGe)2,64.227
ZnS,35.18
Fe2As,55.347
