TIME,NS1_FLOW [m^3 s^-1],NS1_SALT_FLUX [psu m^3 s^-1],NS1_TEMP_FLUX [degrees celsius m^3 s^-1],NS2_FLOW [m^3 s^-1],NS2_SALT_FLUX [psu m^3 s^-1],NS2_TEMP_FLUX [degrees celsius m^3 s^-1]
06/05/2011 21:15:00,  0.2000014E+02, -0.1499309E+02,  0.1941640E+03,  0.6637806E+02,  0.2897987E+04,  0.1531259E+04
06/05/2011 21:30:00,  0.2000013E+02, -0.1457032E+02,  0.1943178E+03,  0.9731861E+02,  0.3884978E+04,  0.2117879E+04
06/05/2011 21:45:00,  0.2000014E+02, -0.1401995E+02,  0.1945246E+03,  0.1054098E+03,  0.4127749E+04,  0.2266621E+04
06/05/2011 22:00:00,  0.2000009E+02, -0.1371595E+02,  0.1946377E+03,  0.9816158E+02,  0.3878360E+04,  0.2124359E+04
06/05/2011 22:15:00,  0.2000013E+02, -0.1363191E+02,  0.1946691E+03,  0.1083105E+03,  0.4205389E+04,  0.2318520E+04
06/05/2011 22:30:00,  0.2000008E+02, -0.1356080E+02,  0.1946969E+03,  0.1266437E+03,  0.4796699E+04,  0.2668237E+04
06/05/2011 22:45:00,  0.2000015E+02, -0.1345742E+02,  0.1947408E+03,  0.1288092E+03,  0.4854874E+04,  0.2706270E+04
06/05/2011 23:00:00,  0.2000009E+02, -0.1354992E+02,  0.1947100E+03,  0.1206155E+03,  0.4576189E+04,  0.2546682E+04
06/05/2011 23:15:00,  0.2000010E+02, -0.1405327E+02,  0.1945220E+03,  0.1172392E+03,  0.4459604E+04,  0.2481096E+04
06/05/2011 23:30:00,  0.2000011E+02, -0.1462746E+02,  0.1943091E+03,  0.1211009E+03,  0.4578729E+04,  0.2553636E+04
06/05/2011 23:45:00,  0.2000017E+02, -0.1502362E+02,  0.1941674E+03,  0.1179080E+03,  0.4463736E+04,  0.2489778E+04
07/05/2011 00:00:00,  0.2000011E+02, -0.1550547E+02,  0.1939928E+03,  0.1100310E+03,  0.4196528E+04,  0.2336761E+04
