TIME,NS1_FLOW [m^3 s^-1],NS1_SALT_FLUX [psu m^3 s^-1],NS1_TEMP_FLUX [degrees celsius m^3 s^-1],NS2_FLOW [m^3 s^-1],NS2_SALT_FLUX [psu m^3 s^-1],NS2_TEMP_FLUX [degrees celsius m^3 s^-1]
06/05/2011 21:15:00,  0.2000001E+02, -0.2699026E-10,  0.2000016E+03,  0.6738869E+02,  0.2367503E+04,  0.1349004E+04
06/05/2011 21:30:00,  0.2000013E+02, -0.2621395E-10,  0.2000028E+03,  0.9918973E+02,  0.3477974E+04,  0.1984677E+04
06/05/2011 21:45:00,  0.2000000E+02, -0.2569336E-10,  0.2000015E+03,  0.1035956E+03,  0.3630017E+04,  0.2072500E+04
06/05/2011 22:00:00,  0.2000011E+02, -0.2516672E-10,  0.2000026E+03,  0.9332920E+02,  0.3269287E+04,  0.1866981E+04
06/05/2011 22:15:00,  0.2000009E+02, -0.2438148E-10,  0.2000024E+03,  0.1054822E+03,  0.3693764E+04,  0.2109923E+04
06/05/2011 22:30:00,  0.2000006E+02, -0.2350008E-10,  0.2000022E+03,  0.1270025E+03,  0.4446295E+04,  0.2540237E+04
06/05/2011 22:45:00,  0.1999999E+02, -0.2279132E-10,  0.2000016E+03,  0.1293569E+03,  0.4528243E+04,  0.2587262E+04
06/05/2011 23:00:00,  0.2000004E+02, -0.2220502E-10,  0.2000021E+03,  0.1200038E+03,  0.4200618E+04,  0.2400165E+04
06/05/2011 23:15:00,  0.2000008E+02, -0.2145399E-10,  0.2000026E+03,  0.1176215E+03,  0.4117068E+04,  0.2352497E+04
06/05/2011 23:30:00,  0.2000002E+02, -0.2061760E-10,  0.2000021E+03,  0.1234057E+03,  0.4319411E+04,  0.2468168E+04
06/05/2011 23:45:00,  0.2000009E+02, -0.1986138E-10,  0.2000028E+03,  0.1183460E+03,  0.4142250E+04,  0.2366965E+04
07/05/2011 00:00:00,  0.2000001E+02, -0.1927058E-10,  0.2000020E+03,  0.1072058E+03,  0.3752300E+04,  0.2144156E+04
